,ticker,company,cusip,current shares,current weight(%)
0,TSLA,TESLA INC,88160R101,906931.0,10.02
1,TWTR,TWITTER INC,90184L102,4580393.0,5.29
2,GBTC,GRAYSCALE BITCOIN TRUST BTC,389637109,8974136.0,5.09
3,SHOP,SHOPIFY INC - CLASS A,82509L107,191159.0,5.08
4,SQ,SQUARE INC - A,852234103,1110266.0,4.89
5,COIN,COINBASE GLOBAL INC -CLASS A,19260Q107,1035764.0,4.27
6,TDOC,TELADOC HEALTH INC,87918A105,1648230.0,4.15
7,TWLO,TWILIO INC - A,90138F102,613956.0,4.11
8,ROKU,ROKU INC,77543R102,459090.0,3.7
9,ZM,ZOOM VIDEO COMMUNICATIONS-A,98980L101,574662.0,3.6
10,SPOT,SPOTIFY TECHNOLOGY SA,L8681T102,869484.0,3.51
11,U,UNITY SOFTWARE INC,91332U101,1992117.0,3.46
12,PTON,PELOTON INTERACTIVE INC-A,70614W100,1635346.0,3.37
13,TTD,TRADE DESK INC/THE -CLASS A,88339J105,2111690.0,2.89
14,DKNG,DRAFTKINGS INC - CL A,26142R104,3037912.0,2.51
15,SE,SEA LTD-ADR,81141R100,418339.0,2.04
16,Z,ZILLOW GROUP INC - C,98954M200,1074117.0,1.96
17,SKLZ,SKILLZ INC,83067L109,7520410.0,1.89
18,PLTR,PALANTIR TECHNOLOGIES INC-A,69608A108,4629127.0,1.72
19,PATH,UIPATH INC - CLASS A,90364P105,1597649.0,1.67
20,MELI,MERCADOLIBRE INC,58733R102,61091.0,1.63
21,OKTA,OKTA INC,679295105,354355.0,1.51
22,RBLX,ROBLOX CORP -CLASS A,771049103,1117417.0,1.46
23,SNAP,SNAP INC - A,83304A106,925890.0,1.19
24,ETSY,ETSY INC,29786A106,342267.0,1.18
25,NET,CLOUDFLARE INC - CLASS A,18915M107,594269.0,1.17
26,PDD,PINDUODUO INC-ADR,722304102,765424.0,1.14
27,PYPL,PAYPAL HOLDINGS INC,70450Y103,210581.0,1.09
28,DIS,WALT DISNEY CO/THE,254687106,356385.0,1.07
29,ADYEY,ADYEN NV-UNSPON ADR,00783V104,1166708.0,1.06
30,DOCU,DOCUSIGN INC,256163106,199820.0,1.03
31,SPLK,SPLUNK INC,848637104,415811.0,0.99
32,NFLX,NETFLIX INC,64110L106,112309.0,0.97
33,TWOU,2U INC,90214J101,1277051.0,0.97
34,FTCH,FARFETCH LTD-CLASS A,30744W107,1192392.0,0.96
35,PD,PAGERDUTY INC,69553P100,1345053.0,0.93
36,LC,LENDINGCLUB CORP,52603A208,3220258.0,0.89
37,VUZI,VUZIX CORP,92921W300,3578138.0,0.88
38,NNDM,NANO DIMENSION LTD - ADR,63008G203,7499015.0,0.8
39,VCYT,VERACYTE INC,92337F107,1130244.0,0.71
40,KVSB,KHOSLA VENTURES ACQUISITIO-A,482505104,3624407.0,0.64
41,TCEHY,TENCENT HOLDINGS LTD-UNS ADR,88032Q109,619876.0,0.63
42,CND,CONCORD ACQUISITION CORP -A,206071102,2826833.0,0.49
43,JD,JD.COM INC-ADR,47215P106,423505.0,0.47
44,,DREYFUS GOVT CASH MAN INS,X9USDDGCM,25569819.98,0.43
45,BZ,KANZHUN LTD,48553T106,814103.0,0.42
46,NTDOY,NINTENDO CO LTD-UNSPONS ADR,654445303,51876.0,0.06
47,SNOW,SNOWFLAKE INC-CLASS A,833445109,98.0,0.0
48,OPEN,OPENDOOR TECHNOLOGIES INC,683712103,68.0,0.0
49,BEKE,KE HOLDINGS INC-ADR,482497104,493.0,0.0
