,ticker,company,cusip,current shares,current weight(%)
0,TSLA,TESLA INC,88160R101,3588226.0,10.28
1,ROKU,ROKU INC,77543R102,3174613.0,6.63
2,TDOC,TELADOC HEALTH INC,87918A105,8562385.0,5.59
3,SQ,SQUARE INC - A,852234103,4612656.0,5.27
4,SHOP,SHOPIFY INC - CLASS A,82509L107,715303.0,4.93
5,ZM,ZOOM VIDEO COMMUNICATIONS-A,98980L101,2918488.0,4.75
6,COIN,COINBASE GLOBAL INC -CLASS A,19260Q107,4291586.0,4.59
7,TWLO,TWILIO INC - A,90138F102,2297760.0,3.99
8,U,UNITY SOFTWARE INC,91332U101,8578408.0,3.86
9,SPOT,SPOTIFY TECHNOLOGY SA,L8681T102,3305161.0,3.47
10,Z,ZILLOW GROUP INC - C,98954M200,6340625.0,3.01
11,EXAS,EXACT SCIENCES CORP,30063P105,5985544.0,2.96
12,DOCU,DOCUSIGN INC,256163106,1999581.0,2.66
13,CRSP,CRISPR THERAPEUTICS AG,H17182108,4908894.0,2.55
14,NTLA,INTELLIA THERAPEUTICS INC,45826J105,4200980.0,2.45
15,TWTR,TWITTER INC,90184L102,7516707.0,2.25
16,PATH,UIPATH INC - CLASS A,90364P105,8192494.0,2.23
17,PLTR,PALANTIR TECHNOLOGIES INC-A,69608A108,22337699.0,2.15
18,DKNG,DRAFTKINGS INC - CL A,26142R104,9625875.0,2.06
19,TXG,10X GENOMICS INC-CLASS A,88025U109,2597470.0,2.03
20,BEAM,BEAM THERAPEUTICS INC,07373V105,4575711.0,1.78
21,SE,SEA LTD-ADR,81141R100,1371325.0,1.73
22,FATE,FATE THERAPEUTICS INC,31189P102,4380499.0,1.58
23,IRDM,IRIDIUM COMMUNICATIONS INC,46269C102,8374595.0,1.5
24,NVTA,INVITAE CORP,46185L103,12049604.0,1.45
25,NTDOY,NINTENDO CO LTD-UNSPONS ADR,654445303,3762058.0,1.11
26,TER,TERADYNE INC,880770102,1916501.0,1.06
27,TWOU,2U INC,90214J101,5241185.0,1.04
28,SKLZ,SKILLZ INC,83067L109,15314516.0,1.0
29,PD,PAGERDUTY INC,69553P100,5570751.0,1.0
30,TWST,TWIST BIOSCIENCE CORP,90184D100,1972055.0,0.99
31,PACB,PACIFIC BIOSCIENCES OF CALIF,69404D108,7454736.0,0.99
32,IOVA,IOVANCE BIOTHERAPEUTICS INC,462260100,9454089.0,0.92
33,TSP,TUSIMPLE HOLDINGS INC - A,90089L108,4565071.0,0.82
34,EDIT,EDITAS MEDICINE INC,28106W103,4330414.0,0.75
35,PRLB,PROTO LABS INC,743713109,2022987.0,0.74
36,BLI,BERKELEY LIGHTS INC,084310101,3495663.0,0.71
37,TRMB,TRIMBLE INC,896239100,1695074.0,0.61
38,VCYT,VERACYTE INC,92337F107,3307761.0,0.54
39,NSTG,NANOSTRING TECHNOLOGIES INC,63009R109,1890961.0,0.5
40,SSYS,STRATASYS LTD,M85548101,4212783.0,0.36
41,MTLS,MATERIALISE NV-ADR,57667T100,3752602.0,0.32
42,CERS,CERUS CORP,157085101,12402959.0,0.26
43,CGEN,COMPUGEN LTD,M25722105,6525289.0,0.18
44,MCRB,SERES THERAPEUTICS INC,81750R102,5229829.0,0.18
45,,DREYFUS GOVT CASH MAN INS,X9USDDGCM,31999341.83,0.14
46,PSTG,PURE STORAGE INC - CLASS A,74624M102,85.0,0.0
47,BEKE,KE HOLDINGS INC-ADR,482497104,43238.0,0.0
