,ticker,company,cusip,current shares,current weight(%)
0,TRMB,TRIMBLE INC,896239100,721323.0,9.9
1,PRNT,THE 3D PRINTING ETF,00214Q500,1095858.0,6.72
2,KTOS,KRATOS DEFENSE & SECURITY,50077B207,1417778.0,6.38
3,IRDM,IRIDIUM COMMUNICATIONS INC,46269C102,910271.0,6.17
4,LHX,L3HARRIS TECHNOLOGIES INC,502431109,150416.0,5.61
5,2618,JD LOGISTICS INC,BNMBPD9,8022008.0,5.12
6,LMT,LOCKHEED MARTIN CORP,539830109,73735.0,4.48
7,HO,THALES SA,4162791,241827.0,4.26
8,6301,KOMATSU LTD,6496584,895688.0,3.69
9,GOOG,ALPHABET INC-CL C,02079K107,7077.0,3.26
10,AMZN,AMAZON.COM INC,023135106,5123.0,3.13
11,DSY FP,DASSAULT SYSTEMES SE,BM8H5Y5,324987.0,2.81
12,BA,BOEING CO/THE,097023105,74056.0,2.76
13,NFLX,NETFLIX INC,64110L106,30372.0,2.59
14,SPR,SPIRIT AEROSYSTEMS HOLD-CL A,848574109,346164.0,2.49
15,PATH,UIPATH INC - CLASS A,90364P105,233134.0,2.4
16,U,UNITY SOFTWARE INC,91332U101,140536.0,2.4
17,RTP,REINVENT TECHNOLOGY-CLASS A,G7483N129,1190925.0,1.96
18,NVDA,NVIDIA CORP,67066G104,61252.0,1.95
19,3690,MEITUAN-CLASS B,BGJW376,386272.0,1.93
20,TER,TERADYNE INC,880770102,87180.0,1.83
21,AVAV,AEROVIRONMENT INC,008073108,111022.0,1.74
22,DE,DEERE & CO,244199105,27096.0,1.59
23,AIR,AIRBUS SE,4012250,69618.0,1.52
24,ESLT,ELBIT SYSTEMS LTD,M3760D101,63838.0,1.34
25,BLDE,BLADE AIR MOBILITY INC,092667104,973420.0,1.32
26,BABA,ALIBABA GROUP HOLDING-SP ADR,01609W102,41676.0,1.32
27,HON,HONEYWELL INTERNATIONAL INC,438516106,31092.0,1.18
28,SNPS,SYNOPSYS INC,871607107,24534.0,1.15
29,SPFR,JAWS SPITFIRE ACQUISITION-A,G50740102,693861.0,1.14
30,GRMN U,GARMIN LTD,B3Z5T14,44236.0,1.12
31,ANSS,ANSYS INC,03662Q105,17882.0,1.07
32,HEI,HEICO CORP,422806109,44790.0,1.0
33,TDY,TELEDYNE TECHNOLOGIES INC,879360105,12260.0,0.9
34,TCEHY,TENCENT HOLDINGS LTD-UNS ADR,88032Q109,75287.0,0.75
35,ACIC,ATLAS CREST INVESTMENT COR-A,049284102,396460.0,0.65
36,,DREYFUS GOVT CASH MAN INS,X9USDDGCM,2397324.61,0.4
37,RAVN,RAVEN INDUSTRIES INC,754212108,362.0,0.0
38,JD,JD.COM INC-ADR,47215P106,53.0,0.0
