symbol,_id,company,dividend_startyear,exchange,group,groupcode,index_stockid,industry,industrycode,mktcap_norm_cny,pchange_12w,pchange_ytd,price,sector,sectorcode,share_percentage,shares,value,position,change,share_change,impact,abs_impact,split_factor,price_max,price_min,price_avg,change_from_average,portdate,action,comment,oid
SWKS,2021Q1_1347870,思佳讯,2014,NAS,半导体,31130,-,半导体,31130020,203174986000,0.17,25.25,$190.48,科技,311,0.0,1936,355000,0.04,0.0,0,0.0,0.0,1,194.14,150.72,174.06,9.43,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1347870
GULTU,2021Q1_1347821,Gulf Coast Ultra Deep Royalty Trust,2020,OTCPK,石油与天然气,30910,-,石油与天然气 - 勘探与生产,30910020,40155000,-22.45,71.58,$0.03,能源,309,2.49,5721942,229000,0.03,0.0,0,0.0,0.0,1,0.04,0.01,0.03,-10.0,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1347821
LVS,2021Q1_1347839,金沙集团,2020,NYSE,旅游和娱乐,10290,-,度假村和赌场,10290040,244212700000,-19.33,-17.05,$49.44,周期性消费,102,0.0,4195,255000,0.03,0.0,0,0.0,0.0,1,66.2,48.09,58.5,-15.49,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1347839
PKE,2021Q1_1347855,Park Aerospace Corp,1998,NYSE,航空航天和国防,31010,-,航空航天和国防,31010010,2009853000,12.21,15.21,$15.25,工业,310,0.07,15000,198000,0.02,0.0,0,0.0,0.0,1,15.38,13.04,14.08,8.31,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1347855
CRBO,2021Q1_1347790,Carbon Energy Corp,0,OTCPK,石油与天然气,30910,-,石油与天然气 - 勘探与生产,30910020,40252000,9.09,40.16,$3.00,能源,309,2.54,52778,137000,0.02,0.0,0,0.0,0.0,1,3.05,1.5,2.36,27.12,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1347790
BAC,2021Q1_1347782,美国银行,2009,NYSE,银行,10320,-,多元化银行,10320010,2130745583000,0.7,29.3,$38.83,金融服务,103,0.0,4000,155000,0.02,0.0,0,0.0,0.0,1,38.99,29.65,34.49,12.58,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1347782
QCOM,2021Q1_1347863,高通,2003,NAS,半导体,31130,-,半导体,31130020,1030946642000,3.12,-6.27,$141.46,科技,311,0.0,732,97000,0.01,0.0,0,0.0,0.0,1,164.78,123.2,144.31,-1.97,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1347863
SPLP,2021Q1_1347873,Steel Partners Holdings LP,2018,NYSE,企业集团,31030,-,企业集团,31030010,4302188000,78.37,178.42,$29.93,工业,310,0.03,5773,79000,0.01,0.0,0,0.0,0.0,1,14.11,10.35,13.31,124.87,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1347873
PBT,2021Q1_1347857,帕米亚盆地皇室信托,2020,NYSE,石油与天然气,30910,-,石油与天然气 - 勘探与生产,30910020,1547833000,30.58,58.2,$5.14,能源,309,0.03,13841,55000,0.01,0.0,0,0.0,0.0,1,4.7,3.35,3.99,28.82,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1347857
BKR,2021Q1_1347779,Baker Hughes Co,2017,NYSE,石油与天然气,30910,-,石油与天然气 - 设备与服务,30910060,106169757000,7.54,3.5,$21.22,能源,309,0.0,5000,108000,0.01,0.0,0,0.0,0.0,1,25.15,20.09,22.77,-6.81,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1347779
