,ticker,company,cusip,current shares,current weight(%)
0,SQ,SQUARE INC - A,852234103,1576218.0,11.35
1,SHOP,SHOPIFY INC - CLASS A,82509L107,160094.0,6.45
2,SE,SEA LTD-ADR,81141R100,575607.0,4.73
3,Z,ZILLOW GROUP INC - C,98954M200,1770069.0,4.72
4,COIN,COINBASE GLOBAL INC -CLASS A,19260Q107,673390.0,4.63
5,MELI,MERCADOLIBRE INC,58733R102,93352.0,4.61
6,PYPL,PAYPAL HOLDINGS INC,70450Y103,614505.0,4.52
7,ADYEN,ADYEN NV,BZ1HM42,50027.0,3.69
8,TWLO,TWILIO INC - A,90138F102,352745.0,3.48
9,OPEN,OPENDOOR TECHNOLOGIES INC,683712103,6317372.0,3.04
10,FB,FACEBOOK INC-CLASS A,30303M102,274585.0,2.67
11,DOCU,DOCUSIGN INC,256163106,335705.0,2.66
12,PINS,PINTEREST INC- CLASS A,72352L106,1721255.0,2.62
13,PATH,UIPATH INC - CLASS A,90364P105,1461342.0,2.43
14,TDOC,TELADOC HEALTH INC,87918A105,581829.0,2.27
15,4689,Z HOLDINGS CORP,6084848,14259506.0,2.14
16,TCS LI,TCS GROUP HOLDING-GDR REG S,87238U203,798636.0,2.04
17,SI,SILVERGATE CAPITAL CORP-CL A,82837P408,665063.0,2.03
18,INTU,INTUIT INC,461202103,137798.0,1.98
19,JD,JD.COM INC-ADR,47215P106,1000020.0,1.89
20,LC,LENDINGCLUB CORP,52603A208,2380732.0,1.85
21,DKNG,DRAFTKINGS INC - CL A,26142R104,1234907.0,1.81
22,6060,ZHONGAN ONLINE P&C INSURAN-H,BYZQ099,13170763.0,1.72
23,ICE,INTERCONTINENTAL EXCHANGE IN,45866F104,535544.0,1.69
24,STNE,STONECO LTD-A,G85158106,1028606.0,1.52
25,WDAY,WORKDAY INC-CLASS A,98138H101,190117.0,1.2
26,TCEHY,TENCENT HOLDINGS LTD-UNS ADR,88032Q109,716787.0,1.17
27,BILL,BILL.COM HOLDINGS INC,090043100,211826.0,1.16
28,FTCH,FARFETCH LTD-CLASS A,30744W107,934237.0,1.14
29,3690,MEITUAN-CLASS B,BGJW376,1375119.0,1.12
30,DSY,DISCOVERY LTD,6177878,4876207.0,1.08
31,SNAP,SNAP INC - A,83304A106,528806.0,1.07
32,AMZN,AMAZON.COM INC,023135106,11954.0,1.06
33,ETSY,ETSY INC,29786A106,200133.0,1.04
34,9923,YEAHKA LTD,BL58D39,8174400.0,1.0
35,PDD,PINDUODUO INC-ADR,722304102,421863.0,0.99
36,HOOD,ROBINHOOD MARKETS INC - A,770700102,676746.0,0.87
37,1833,PING AN HEALTHCARE AND TECHN,BDRYVB3,3480100.0,0.87
38,BABA,ALIBABA GROUP HOLDING-SP ADR,01609W102,146174.0,0.75
39,KSPI,JSC KASPI.KZ GDR-REG S,BMXZ8G7,219879.0,0.65
40,GOOG,ALPHABET INC-CL C,02079K107,7106.0,0.53
41,HDB,HDFC BANK LTD-ADR,40415F101,247712.0,0.5
42,,DREYFUS GOVT CASH MAN INS,X9USDDGCM,16345544.35,0.44
43,PLTR,PALANTIR TECHNOLOGIES INC-A,69608A108,370643.0,0.25
44,4477,BASE INC,BKRQ8Q2,530800.0,0.14
45,,SOUTH AFRICAN RAND,ZAR,136.75,0.0
