,ticker,company,cusip,current shares,current weight(%)
0,TSLA,TESLA INC,88160R101,467831.0,11.88
1,TRMB,TRIMBLE INC,896239100,2237248.0,7.12
2,KTOS,KRATOS DEFENSE & SECURITY,50077B207,7243760.0,6.37
3,PATH,UIPATH INC - CLASS A,90364P105,2382722.0,5.53
4,IRDM,IRIDIUM COMMUNICATIONS INC,46269C102,3574734.0,5.47
5,GOOG,ALPHABET INC-CL C,02079K107,51377.0,5.08
6,U,UNITY SOFTWARE INC,91332U101,1293389.0,4.96
7,LMT,LOCKHEED MARTIN CORP,539830109,264983.0,3.43
8,DDD,3D SYSTEMS CORP,88554D205,2605419.0,3.21
9,JD,JD.COM INC-ADR,47215P106,1172024.0,3.01
10,DE,DEERE & CO,244199105,208294.0,2.81
11,BIDU,BAIDU INC - SPON ADR,056752108,473158.0,2.8
12,TER,TERADYNE INC,880770102,569935.0,2.5
13,MGA,MAGNA INTERNATIONAL INC,559222401,750199.0,2.32
14,KMTUY,KOMATSU LTD -SPONS ADR,500458401,2661020.0,2.31
15,NXPI,NXP SEMICONDUCTORS NV,N6596X109,275906.0,2.14
16,TSP,TUSIMPLE HOLDINGS INC - A,90089L108,1771069.0,2.09
17,NIU,NIU TECHNOLOGIES-SPONS ADR,65481N100,2168365.0,1.85
18,CAT,CATERPILLAR INC,149123101,231507.0,1.77
19,AVAV,AEROVIRONMENT INC,008073108,457692.0,1.71
20,NNDM,NANO DIMENSION LTD - ADR,63008G203,7278657.0,1.71
21,MKFG,MARKFORGED HOLDING CORP,57064N102,3876579.0,1.45
22,TDY,TELEDYNE TECHNOLOGIES INC,879360105,86082.0,1.39
23,ISRG,INTUITIVE SURGICAL INC,46120E602,38875.0,1.38
24,SNPS,SYNOPSYS INC,871607107,125290.0,1.29
25,TWOU,2U INC,90214J101,874813.0,1.25
26,MTLS,MATERIALISE NV-ADR,57667T100,1489467.0,1.21
27,ESLT,ELBIT SYSTEMS LTD,M3760D101,250217.0,1.17
28,ANSS,ANSYS INC,03662Q105,89023.0,1.15
29,VUZI,VUZIX CORP,92921W300,2313164.0,1.05
30,BYDDY,BYD CO LTD-UNSPONSORED ADR,05606L100,424983.0,1.05
31,BABA,ALIBABA GROUP HOLDING-SP ADR,01609W102,148684.0,1.04
32,BLDE,BLADE AIR MOBILITY INC,092667104,3831968.0,1.03
33,NVDA,NVIDIA CORP,67066G104,141428.0,1.01
34,ACIC,ATLAS CREST INVESTMENT COR-A,049284102,2822174.0,1.0
35,SPFR,JAWS SPITFIRE ACQUISITION-A,G50740102,2725643.0,0.98
36,SSYS,STRATASYS LTD,M85548101,1075004.0,0.9
37,PRLB,PROTO LABS INC,743713109,188414.0,0.55
38,,DREYFUS GOVT CASH MAN INS,X9USDDGCM,13972445.07,0.5
39,XONE,EXONE CO/THE,302104104,726337.0,0.47
40,ONVO ,ORGANOVO HOLDINGS INC,68620A203,143490.0,0.04
