,ticker,company,cusip,current shares,current weight(%)
0,TSLA,TESLA INC,88160R101,864719.0,10.45
1,GBTC,GRAYSCALE BITCOIN TRUST BTC,389637109,8827926.0,5.68
2,TWTR,TWITTER INC,90184L102,4713989.0,5.27
3,COIN,COINBASE GLOBAL INC -CLASS A,19260Q107,1091414.0,5.01
4,TDOC,TELADOC HEALTH INC,87918A105,1999987.0,5.0
5,SHOP,SHOPIFY INC - CLASS A,82509L107,188048.0,4.88
6,SQ,SQUARE INC - A,852234103,961081.0,4.47
7,U,UNITY SOFTWARE INC,91332U101,2180270.0,3.97
8,TWLO,TWILIO INC - A,90138F102,635367.0,3.96
9,ZM,ZOOM VIDEO COMMUNICATIONS-A,98980L101,565302.0,3.58
10,ROKU,ROKU INC,77543R102,549813.0,3.55
11,SPOT,SPOTIFY TECHNOLOGY SA,L8681T102,909914.0,3.34
12,PTON,PELOTON INTERACTIVE INC-A,70614W100,1608705.0,3.12
13,DKNG,DRAFTKINGS INC - CL A,26142R104,3219026.0,2.85
14,PATH,UIPATH INC - CLASS A,90364P105,2082611.0,2.3
15,Z,ZILLOW GROUP INC - C,98954M200,1350129.0,2.29
16,SE,SEA LTD-ADR,81141R100,391858.0,1.98
17,MELI,MERCADOLIBRE INC,58733R102,60093.0,1.92
18,RBLX,ROBLOX CORP -CLASS A,771049103,1249233.0,1.81
19,PLTR,PALANTIR TECHNOLOGIES INC-A,69608A108,4553706.0,1.78
20,TTD,TRADE DESK INC/THE -CLASS A,88339J105,1072660.0,1.6
21,ETSY,ETSY INC,29786A106,456545.0,1.46
22,LC,LENDINGCLUB CORP,52603A208,3084436.0,1.43
23,OKTA,OKTA INC,679295105,348583.0,1.38
24,SKLZ,SKILLZ INC,83067L109,6612486.0,1.36
25,NET,CLOUDFLARE INC - CLASS A,18915M107,510186.0,1.09
26,ADYEY,ADYEN NV-UNSPON ADR,00783V104,1147698.0,1.08
27,SNAP,SNAP INC - A,83304A106,831744.0,1.07
28,DIS,WALT DISNEY CO/THE,254687106,350573.0,1.06
29,VUZI,VUZIX CORP,92921W300,4914735.0,1.06
30,DOCU,DOCUSIGN INC,256163106,196570.0,1.01
31,SPLK,SPLUNK INC,848637104,409038.0,0.98
32,PD,PAGERDUTY INC,69553P100,1395804.0,0.97
33,PYPL,PAYPAL HOLDINGS INC,70450Y103,207149.0,0.97
34,FTCH,FARFETCH LTD-CLASS A,30744W107,1172966.0,0.92
35,HOOD,ROBINHOOD MARKETS INC - A,770700102,948893.0,0.87
36,VCYT,VERACYTE INC,92337F107,1111825.0,0.83
37,TWOU,2U INC,90214J101,1223197.0,0.83
38,NNDM,NANO DIMENSION LTD - ADR,63008G203,7376826.0,0.82
39,KVSB,KHOSLA VENTURES ACQUISITIO-A,482505104,4252571.0,0.73
40,CND,CONCORD ACQUISITION CORP -A,206071102,2818583.0,0.52
41,LPSN,LIVEPERSON INC,538146101,414024.0,0.43
42,,DREYFUS GOVT CASH MAN INS,X9USDDGCM,12463037.56,0.21
43,GENI,GENIUS SPORTS LTD,G3934V109,346870.0,0.11
44,NFLX,NETFLIX INC,64110L106,1827.0,0.02
45,NTDOY,NINTENDO CO LTD-UNSPONS ADR,654445303,1269.0,0.0
46,SNOW,SNOWFLAKE INC-CLASS A,833445109,98.0,0.0
