symbol,_id,company,dividend_startyear,exchange,group,groupcode,index_stockid,industry,industrycode,mktcap_norm_cny,pchange_12w,pchange_ytd,price,sector,sectorcode,share_percentage,shares,value,position,change,share_change,impact,abs_impact,split_factor,price_max,price_min,price_avg,change_from_average,portdate,action,comment,oid
LE,2021Q1_1518332,Lands' End Inc,0,NAS,零售,10280,-,特种零售,10280060,7947162000,55.36,72.79,$37.27,周期性消费,102,6.13,2020060,50118000,33.57,-51.91,-2180305,-18.47,18.47,1,38.62,20.99,29.36,26.94,2021-03-31T04:00:00Z,{4_trade_reduce},{trade_reduce} 51.91 %,2021Q1_1518332
AN,2021Q1_1518331,车之国,0,NYSE,汽车和配件,10200,-,汽车经销商,10200010,53759953000,7.44,48.14,$103.39,周期性消费,102,1.32,1063795,99167000,66.43,-52.39,-1170536,-32.08,32.08,1,94.81,68.09,80.13,29.03,2021-03-31T04:00:00Z,{4_trade_reduce},{trade_reduce} 52.39 %,2021Q1_1518331
SRG,2021Q1_1518333,Seritage Growth Properties,0,NYSE,房地产信托投资基金,10420,-,REIT - 商铺,10420060,4620771000,-9.6,11.58,$16.38,房地产,104,0.0,0,0,0.0,-10000.0,-554573,-3.2,3.2,1,23.22,13.86,18.53,-11.6,2021-03-31T04:00:00Z,{5_trade_sell},{trade_sell},2021Q1_1518333
