symbol,_id,company,dividend_startyear,exchange,group,groupcode,index_stockid,industry,industrycode,mktcap_norm_cny,pchange_12w,pchange_ytd,price,sector,sectorcode,share_percentage,shares,value,position,change,share_change,impact,abs_impact,split_factor,price_max,price_min,price_avg,change_from_average,portdate,action,comment,oid
AMZN,2021Q1_51918,亚马逊,0,NAS,零售,10280,-,网络零售,10280050,11831859762000,7.46,11.49,$3631.20,周期性消费,102,0.01,53418,165280000,3.63,66.01,21241,1.44,1.44,1,3380.0,2951.95,3171.97,14.48,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 66.01 %,2021Q1_51918
SE,2021Q1_51894,海洋互联网,0,NYSE,交互式媒体,30830,-,电子游戏和多媒体,30830020,903107747000,7.49,35.06,$268.83,通信服务,308,0.35,1811825,404454000,8.88,22.34,330827,1.62,1.62,1,280.0,194.37,232.98,15.39,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 22.34 %,2021Q1_51894
TWLO,2021Q1_51913,Twilio Inc,0,NYSE,交互式媒体,30830,-,互联网和相关服务,30830010,408673521000,-6.06,8.2,$366.27,通信服务,308,0.29,507500,172936000,3.8,17.21,74500,0.56,0.56,1,443.49,315.08,375.54,-2.47,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 17.21 %,2021Q1_51913
DKNG,2021Q1_51893,DraftKings Inc,0,NAS,旅游和娱乐,10290,-,赌博,10290010,116415871000,-22.01,-3.72,$44.83,周期性消费,102,0.56,2251759,138100000,3.03,16.71,322459,0.43,0.43,1,71.98,44.86,60.08,-25.38,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 16.71 %,2021Q1_51893
MSFT,2021Q1_51898,微软,2003,NAS,软件,31110,-,软件基础构架,31110030,13684649195000,8.51,26.85,$281.03,科技,311,0.02,1245000,293534000,6.44,7.18,83400,0.43,0.43,1,244.99,212.25,232.23,21.01,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 7.18 %,2021Q1_51898
STNE,2021Q1_51892,StoneCo Ltd,0,NAS,软件,31110,-,软件应用,31110020,116428178000,-13.59,-30.6,$58.24,科技,311,1.13,3483885,213283000,4.68,4.41,147099,0.2,0.2,1,94.09,59.89,78.26,-25.58,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 4.41 %,2021Q1_51892
ZNTL,2021Q1_51904,Zentalis Pharmaceuticals Inc,0,NAS,生物科技,20610,-,生物科技,20610010,13713466000,-6.01,-9.01,$47.26,医疗保健,206,5.94,2664409,115609000,2.54,0.0,0,0.0,0.0,1,52.72,35.69,42.95,10.03,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_51904
BCYC,2021Q1_51914,Bicycle Therapeutics PLC,0,NAS,生物科技,20610,-,生物科技,20610010,5281384000,13.28,89.14,$33.95,医疗保健,206,8.13,1957961,58484000,1.28,0.0,0,0.0,0.0,1,30.25,19.12,25.82,31.49,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_51914
INBX,2021Q1_51902,Inhibrx Inc,0,NAS,生物科技,20610,-,生物科技,20610010,6155643000,20.02,-23.63,$25.18,医疗保健,206,2.91,1100000,22077000,0.48,0.0,0,0.0,0.0,1,41.26,16.27,29.27,-13.97,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_51902
XCUR,2021Q1_51889,Exicure Inc,0,NAS,生物科技,20610,-,生物科技,20610010,807297000,-22.83,-19.77,$1.42,医疗保健,206,8.34,7340000,16001000,0.35,0.0,0,0.0,0.0,1,2.8,1.82,2.3,-38.26,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_51889
NBTX,2021Q1_51908,Nanobiotix SA,0,NAS,生物科技,20610,-,生物科技,20610010,3342018000,-9.64,-9.09,$15.00,医疗保健,206,2.18,750000,11280000,0.25,0.0,0,0.0,0.0,1,19.68,14.95,17.13,-12.43,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_51908
TSHA,2021Q1_51919,Taysha Gene Therapies Inc,0,NAS,生物科技,20610,-,生物科技,20610010,4812402000,-21.2,-26.04,$19.63,医疗保健,206,1.32,500000,10150000,0.22,0.0,0,0.0,0.0,1,31.75,20.3,27.11,-27.59,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_51919
OLMA,2021Q1_51920,Olema Pharmaceuticals inc,0,NAS,生物科技,20610,-,生物科技,20610010,6466963000,-29.6,-48.21,$24.90,医疗保健,206,0.65,260000,8627000,0.19,0.0,0,0.0,0.0,1,53.64,27.81,42.93,-42.0,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_51920
PYPL,2021Q1_51905,贝宝,0,NAS,信贷,10360,-,信贷服务,10360010,2252054720000,8.22,26.61,$296.51,金融服务,103,0.07,852000,206900000,4.54,-6.73,-61500,-0.3,0.3,1,304.79,226.09,253.25,17.08,2021-03-31T04:00:00Z,{4_trade_reduce},{trade_reduce} 6.73 %,2021Q1_51905
MDB,2021Q1_51909,MongoDB Inc,0,NAS,软件,31110,-,软件基础构架,31110030,139806156000,4.67,-6.83,$334.52,科技,311,1.15,741239,198230000,4.35,-7.97,-64183,-0.48,0.48,1,422.85,258.5,355.38,-5.87,2021-03-31T04:00:00Z,{4_trade_reduce},{trade_reduce} 7.97 %,2021Q1_51909
MELI,2021Q1_51916,MercadoLibre Inc,0,NAS,零售,10280,-,网络零售,10280050,486213681000,-5.69,-9.95,$1508.48,周期性消费,102,0.34,168153,247545000,5.43,-9.51,-17675,-0.62,0.62,1,1984.34,1369.54,1700.69,-11.3,2021-03-31T04:00:00Z,{4_trade_reduce},{trade_reduce} 9.51 %,2021Q1_51916
BILL,2021Q1_51901,Bill.com Holdings Inc,0,NYSE,软件,31110,-,软件应用,31110020,108402706000,9.44,31.61,$179.65,科技,311,1.18,1103116,160503000,3.52,-14.35,-184760,-0.53,0.53,1,192.0,113.49,150.44,19.42,2021-03-31T04:00:00Z,{4_trade_reduce},{trade_reduce} 14.35 %,2021Q1_51901
SHOP,2021Q1_51915,Shopify Inc,0,NYSE,软件,31110,-,软件应用,31110020,1165797384000,19.3,27.35,$1441.50,科技,311,0.15,191400,211784000,4.65,-20.05,-48000,-1.13,1.13,1,1474.0,1039.91,1212.21,18.92,2021-03-31T04:00:00Z,{4_trade_reduce},{trade_reduce} 20.05 %,2021Q1_51915
SQ,2021Q1_51910,Square Inc,0,NYSE,软件,31110,-,软件基础构架,31110030,692355003000,-10.61,8.05,$235.16,科技,311,0.15,692139,157150000,3.45,-28.13,-270849,-1.23,1.23,1,276.57,201.87,234.55,0.26,2021-03-31T04:00:00Z,{4_trade_reduce},{trade_reduce} 28.13 %,2021Q1_51910
CHWY,2021Q1_51911,Chewy Inc,0,NYSE,零售,10280,-,网络零售,10280050,208128888000,-10.52,-13.79,$77.49,周期性消费,102,0.16,668344,56615000,1.24,-58.22,-931188,-1.74,1.74,1,118.69,76.33,97.66,-20.65,2021-03-31T04:00:00Z,{4_trade_reduce},{trade_reduce} 58.22 %,2021Q1_51911
MTCH,2021Q1_51912,Match Group Inc,0,NAS,交互式媒体,30830,-,互联网和相关服务,30830010,291080685000,11.17,7.7,$162.83,通信服务,308,0.19,534406,73417000,1.61,-63.68,-936837,-2.95,2.95,1,172.13,131.48,150.62,8.11,2021-03-31T04:00:00Z,{4_trade_reduce},{trade_reduce} 63.68 %,2021Q1_51912
FTCH,2021Q1_51896,Farfetch Ltd,0,NYSE,零售,10280,-,网络零售,10280050,108258634000,-7.56,-25.98,$47.23,周期性消费,102,0.37,1328637,70444000,1.55,-75.19,-4026305,-5.35,5.35,1,73.35,47.72,61.31,-22.97,2021-03-31T04:00:00Z,{4_trade_reduce},{trade_reduce} 75.19 %,2021Q1_51896
NOW,2021Q1_1520315,现在服务,0,NYSE,软件,31110,-,软件应用,31110020,712700451000,-0.19,1.43,$558.28,科技,311,0.0,0,0,0.0,-10000.0,-472450,-5.41,5.41,1,594.47,464.05,528.89,5.56,2021-03-31T04:00:00Z,{5_trade_sell},{trade_sell},2021Q1_1520315
AXP,2021Q1_1520312,美国运通,2015,NYSE,信贷,10360,-,信贷服务,10360010,897102632000,16.66,44.02,$172.85,金融服务,103,0.0,0,0,0.0,-10000.0,-1155457,-2.91,2.91,1,150.27,114.09,132.09,30.86,2021-03-31T04:00:00Z,{5_trade_sell},{trade_sell},2021Q1_1520312
FB,2021Q1_1520314,Facebook Inc,0,NAS,交互式媒体,30830,-,互联网和相关服务,30830010,6314883120000,11.9,26.1,$344.46,通信服务,308,0.0,0,0,0.0,-10000.0,-449900,-2.56,2.56,1,294.53,245.64,269.28,27.92,2021-03-31T04:00:00Z,{5_trade_sell},{trade_sell},2021Q1_1520314
PENN,2021Q1_1520313,佩恩国民博彩,0,NAS,旅游和娱乐,10290,-,度假村和赌场,10290040,69533028000,-31.66,-20.31,$68.83,周期性消费,102,0.0,0,0,0.0,-10000.0,-1229800,-2.21,2.21,1,136.47,80.89,110.89,-37.93,2021-03-31T04:00:00Z,{5_trade_sell},{trade_sell},2021Q1_1520313
NCNO,2021Q1_1520316,Ncino Inc,0,NAS,软件,31110,-,软件应用,31110020,39261813000,-9.35,-12.13,$63.63,科技,311,0.0,0,0,0.0,-10000.0,-1001445,-1.51,1.51,1,83.93,61.64,71.51,-11.02,2021-03-31T04:00:00Z,{5_trade_sell},{trade_sell},2021Q1_1520316
SNOW,2021Q1_1520317,Snowflake Inc,0,NYSE,软件,31110,-,软件应用,31110020,480181655000,6.18,-10.8,$251.00,科技,311,0.0,0,0,0.0,-10000.0,-208300,-1.22,1.22,1,314.29,208.6,267.41,-6.14,2021-03-31T04:00:00Z,{5_trade_sell},{trade_sell},2021Q1_1520317
