symbol,_id,company,dividend_startyear,exchange,group,groupcode,index_stockid,industry,industrycode,mktcap_norm_cny,pchange_12w,pchange_ytd,price,sector,sectorcode,share_percentage,shares,value,position,change,share_change,impact,abs_impact,split_factor,price_max,price_min,price_avg,change_from_average,portdate,action,comment,oid
MLCO,2021Q1_878335,新濠博亚娱乐,2020,NAS,旅游和娱乐,10290,-,度假村和赌场,10290040,48462714000,-20.89,-15.69,$15.64,周期性消费,102,0.01,62786,1250000,0.34,-83.43,-316200,-1.28,1.28,1,23.37,15.49,18.96,-17.51,2021-03-31T04:00:00Z,{4_trade_reduce},{trade_reduce} 83.43 %,2021Q1_878335
BABA,2021Q1_878317,阿里巴巴,0,NYSE,零售,10280,-,网络零售,10280050,3766390937000,-10.18,-7.72,$214.76,周期性消费,102,0.0,23400,5305000,1.45,-84.85,-131059,-7.19,7.19,1,270.83,222.72,245.98,-12.69,2021-03-31T04:00:00Z,{4_trade_reduce},{trade_reduce} 84.85 %,2021Q1_878317
BILI,2021Q1_878321,哔哩哔哩,0,NAS,交互式媒体,30830,-,电子游戏和多媒体,30830020,272631795000,6.91,28.46,$110.12,通信服务,308,0.01,36416,18073000,4.95,-93.42,-517302,-12.03,12.03,1,156.37,94.74,122.71,-10.26,2021-03-31T04:00:00Z,{4_trade_reduce},{trade_reduce} 93.42 %,2021Q1_878321
ZTO,2021Q1_974356,中通快递,2018,NYSE,交通运输,31080,-,装卸搬运和其他运输代理,31080060,156209549000,0.86,1.03,$29.21,工业,310,0.0,0,0,0.0,-10000.0,-1482702,-9.5,9.5,1,38.48,27.43,32.74,-10.78,2021-03-31T04:00:00Z,{5_trade_sell},{trade_sell},2021Q1_974356
QCOM,2021Q1_974334,高通,2003,NAS,半导体,31130,-,半导体,31130020,1030946642000,3.12,-6.27,$141.46,科技,311,0.0,0,0,0.0,-10000.0,-65200,-2.18,2.18,1,164.78,123.2,144.31,-1.97,2021-03-31T04:00:00Z,{5_trade_sell},{trade_sell},2021Q1_974334
MA,2021Q1_974315,万事达,2017,NYSE,信贷,10360,-,信贷服务,10360010,2498667987000,1.08,9.7,$390.23,金融服务,103,0.0,0,0,0.0,-10000.0,-13300,-1.04,1.04,1,384.38,315.49,348.78,11.88,2021-03-31T04:00:00Z,{5_trade_sell},{trade_sell},2021Q1_974315
V,2021Q1_974345,维萨卡,2008,NYSE,信贷,10360,-,信贷服务,10360010,3533478032000,9.98,13.93,$248.55,金融服务,103,0.0,0,0,0.0,-10000.0,-20700,-0.99,0.99,1,226.15,193.25,210.49,18.08,2021-03-31T04:00:00Z,{5_trade_sell},{trade_sell},2021Q1_974345
HTHT,2021Q1_974291,华住集团,2020,NAS,旅游和娱乐,10290,-,寄宿,10290030,107808678000,-7.42,14.41,$51.52,周期性消费,102,0.0,0,0,0.0,-10000.0,-60267,-0.88,0.88,1,61.92,45.11,53.62,-3.92,2021-03-31T04:00:00Z,{5_trade_sell},{trade_sell},2021Q1_974291
PDD,2021Q1_974328,拼多多,0,NAS,零售,10280,-,网络零售,10280050,897342730000,-16.35,-37.67,$110.74,周期性消费,102,0.0,0,0,0.0,-10000.0,-12700,-0.5,0.5,1,202.82,124.18,169.27,-34.58,2021-03-31T04:00:00Z,{5_trade_sell},{trade_sell},2021Q1_974328
DELL,2021Q1_974297,戴尔,0,NYSE,硬件,31120,-,计算机硬件,31120020,462031974000,-5.34,27.77,$93.64,科技,311,0.0,0,0,0.0,-10000.0,-30167,-0.49,0.49,1,91.28,71.23,80.81,15.88,2021-03-31T04:00:00Z,{5_trade_sell},{trade_sell},2021Q1_974297
NVDA,2021Q1_974321,英伟达,2013,NAS,半导体,31130,-,半导体,31130020,3053675916000,17.56,45.34,$758.65,科技,311,0.0,0,0,0.0,-10000.0,-2100,-0.24,0.24,1,613.21,463.73,538.61,40.85,2021-03-31T04:00:00Z,{5_trade_sell},{trade_sell},2021Q1_974321
LULU,2021Q1_974309,Lululemon Athletica Inc,0,NAS,零售,10280,-,服装零售,10280010,329208656000,15.45,8.09,$376.17,周期性消费,102,0.0,0,0,0.0,-10000.0,-1400,-0.11,0.11,1,367.29,285.14,328.51,14.51,2021-03-31T04:00:00Z,{5_trade_sell},{trade_sell},2021Q1_974309
LI,2021Q1_974303,理想汽车,0,NAS,汽车和配件,10200,-,汽车制造,10200020,181200525000,57.42,7.46,$30.98,周期性消费,102,0.0,0,0,0.0,-10000.0,-10700,-0.07,0.07,1,36.75,21.33,28.96,6.98,2021-03-31T04:00:00Z,{5_trade_sell},{trade_sell},2021Q1_974303
YUMC,2021Q1_974350,百胜中国,2020,NYSE,餐饮,10270,-,餐饮,10270010,177449396000,9.4,14.8,$65.30,周期性消费,102,0.0,0,0,0.0,-10000.0,-4098,-0.05,0.05,1,64.35,55.98,59.81,9.18,2021-03-31T04:00:00Z,{5_trade_sell},{trade_sell},2021Q1_974350
RUN,2021Q1_974339,Sunrun Inc,0,NAS,半导体,31130,-,太阳能,31130030,62114912000,-0.19,-32.1,$47.11,科技,311,0.0,0,0,0.0,-10000.0,-1406,-0.02,0.02,1,96.5,47.55,69.72,-32.43,2021-03-31T04:00:00Z,{5_trade_sell},{trade_sell},2021Q1_974339
