symbol,_id,company,dividend_startyear,exchange,group,groupcode,index_stockid,industry,industrycode,mktcap_norm_cny,pchange_12w,pchange_ytd,price,sector,sectorcode,share_percentage,shares,value,position,change,share_change,impact,abs_impact,split_factor,price_max,price_min,price_avg,change_from_average,portdate,action,comment,oid
MU,2021Q1_1309970,美光,0,NAS,半导体,31130,-,半导体,31130020,559857901000,-14.79,2.31,$76.92,科技,311,1.02,11476523,1012344000,51.17,0.0,0,0.0,0.0,1,94.76,74.05,84.89,-9.39,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1309970
BAC,2021Q1_1309968,美国银行,2009,NYSE,银行,10320,-,多元化银行,10320010,2130745583000,0.7,29.3,$38.83,金融服务,103,0.15,12358987,478169000,24.17,0.0,0,0.0,0.0,1,38.99,29.65,34.49,12.58,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1309968
GOOG,2021Q1_1309966,谷歌,0,NAS,交互式媒体,30830,-,互联网和相关服务,30830010,11184424851000,14.31,49.86,$2625.33,通信服务,308,0.01,85900,177695000,8.98,0.0,0,0.0,0.0,1,2128.31,1728.24,1986.11,32.18,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1309966
AAPL,2021Q1_1309967,苹果,2012,NAS,硬件,31120,-,消费类电子产品,31120030,16020088127000,10.56,12.22,$148.48,科技,311,0.0,759600,92785000,4.69,0.0,0,0.0,0.0,1,143.16,116.36,128.47,15.58,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1309967
PDD,2021Q1_1309971,拼多多,0,NAS,零售,10280,-,网络零售,10280050,897342730000,-16.35,-37.67,$110.74,周期性消费,102,0.03,363165,48621000,2.46,0.0,0,0.0,0.0,1,202.82,124.18,169.27,-34.58,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1309971
FB,2021Q1_1309969,Facebook Inc,0,NAS,交互式媒体,30830,-,互联网和相关服务,30830010,6314883120000,11.9,26.1,$344.46,通信服务,308,0.02,572600,168648000,8.53,-40.37,-387700,-5.83,5.83,1,294.53,245.64,269.28,27.92,2021-03-31T04:00:00Z,{4_trade_reduce},{trade_reduce} 40.37 %,2021Q1_1309969
