symbol,_id,company,dividend_startyear,exchange,group,groupcode,index_stockid,industry,industrycode,mktcap_norm_cny,pchange_12w,pchange_ytd,price,sector,sectorcode,share_percentage,shares,value,position,change,share_change,impact,abs_impact,split_factor,price_max,price_min,price_avg,change_from_average,portdate,action,comment,oid
DPZ,2021Q1_1518336,达美乐比萨,2013,NYSE,餐饮,10270,-,餐饮,10270010,121630164000,23.61,26.93,$484.84,周期性消费,102,5.24,2035704,748712000,7.16,10000.0,2035704,7.16,7.16,1,390.54,330.24,369.29,31.29,2021-03-31T04:00:00Z,{1_trade_buy},{trade_buy},2021Q1_1518336
HHC,2021Q1_1518338,The Howard Hughes Corp,0,NYSE,房地产,10410,-,多元化房地产,10410030,32449618000,-14.52,15.38,$91.07,房地产,104,24.44,13470008,1281402000,12.25,23.37,2552000,2.32,2.32,1,102.08,77.57,92.44,-1.48,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 23.37 %,2021Q1_1518338
LOW,2021Q1_1518339,劳氏,1963,NYSE,零售,10280,-,家居用品零售,10280030,894019779000,-4.02,22.7,$195.75,周期性消费,102,1.69,11958315,2274232000,21.74,-3.47,-429272,-0.69,0.69,1,191.61,153.77,171.69,14.01,2021-03-31T04:00:00Z,{4_trade_reduce},{trade_reduce} 3.47 %,2021Q1_1518339
HLT,2021Q1_1518337,希尔顿酒店,2020,NYSE,旅游和娱乐,10290,-,寄宿,10290030,221168410000,-3.44,10.46,$122.90,周期性消费,102,4.62,12878636,1557285000,14.89,-3.53,-471570,-0.52,0.52,1,127.26,98.67,115.5,6.41,2021-03-31T04:00:00Z,{4_trade_reduce},{trade_reduce} 3.53 %,2021Q1_1518337
A,2021Q1_1518334,安捷伦科技,2015,NYSE,医疗诊断和研究,20660,-,诊断和研究,20660010,292038794000,11.91,26.21,$148.96,医疗保健,206,3.89,11804536,1500829000,14.35,-3.53,-431571,-0.51,0.51,1,130.12,114.99,123.66,20.46,2021-03-31T04:00:00Z,{4_trade_reduce},{trade_reduce} 3.53 %,2021Q1_1518334
QSR,2021Q1_1518340,Restaurant Brands International Inc,2015,NYSE,餐饮,10270,-,餐饮,10270010,127513440000,-1.94,6.19,$63.83,周期性消费,102,7.79,23926652,1555232000,14.87,-4.44,-1111875,-0.68,0.68,1,67.92,57.11,61.93,3.07,2021-03-31T04:00:00Z,{4_trade_reduce},{trade_reduce} 4.44 %,2021Q1_1518340
CMG,2021Q1_1518335,墨式烧烤,0,NYSE,餐饮,10270,-,餐饮,10270010,287704908000,2.56,14.07,$1581.86,周期性消费,102,3.86,1086136,1543204000,14.75,-6.47,-75096,-1.04,1.04,1,1550.49,1319.12,1447.5,9.28,2021-03-31T04:00:00Z,{4_trade_reduce},{trade_reduce} 6.47 %,2021Q1_1518335
SBUX,2021Q1_1518341,星巴克,2010,NAS,餐饮,10270,-,餐饮,10270010,905705019000,2.37,12.05,$118.97,周期性消费,102,0.0,0,0,0.0,-10000.0,-10070042,-10.77,10.77,1,111.34,96.81,105.0,13.3,2021-03-31T04:00:00Z,{5_trade_sell},{trade_sell},2021Q1_1518341
