,ticker,company,cusip,current shares,current weight(%)
41,CEL,CELLCOM ISRAEL LTD,B23WQK8,1001993.0,1.35
42,CYBR,CYBERARK SOFTWARE LTD/ISRAEL,M2682V108,27759.0,1.34
43,GMDA,GAMIDA CELL LTD,M47364100,660833.0,1.34
44,CHKP,CHECK POINT SOFTWARE TECH,M22465104,30403.0,1.33
45,KMDA,KAMADA LTD,B0L2CR5,686122.0,1.33
46,AUDC,AUDIOCODES LTD,M15342104,117648.0,1.31
47,NNDM,NANO DIMENSION LTD - ADR,63008G203,573849.0,1.3
48,RADA,RADA ELECTRONIC INDS LTD,M81863124,313235.0,1.28
49,AUGN,AUGWIND ENERGY TECH STORAGE,B290CJ7,194091.0,1.28
50,ABRA,ABRA INFORMATION TECHNOLOGIE,B2NB586,2681356.0,1.27
51,INVZ UR,INNOVIZ TECHNOLOGIES LTD,M5R635108,373830.0,1.27
52,PPBT,PURPLE BIOTECH LTD-ADR,74638P109,739182.0,1.25
53,EVGN,EVOGENE LTD,B289530,1168333.0,1.25
54,CHEK,CHECK CAP LTD,M2361E203,3232331.0,1.25
55,ALLT,ALLOT LTD,M0854Q105,206364.0,1.24
56,BLRX ,BIOLINERX LTD-SPONS ADR,09071M205,1137910.0,1.23
57,NNOX,NANO-X IMAGING LTD,M70700105,130970.0,1.22
58,SMWB,SIMILARWEB LTD,M84137104,164980.0,1.21
59,ICCM,ICECURE MEDICAL LTD,B67PC92,331869.87,1.19
60,FROG,JFROG LTD,M6191J100,85891.0,1.18
61,PSTI,PLURISTEM THERAPEUTICS INC,72940R300,980500.0,1.14
62,PNRG,PHINERGY LTD,BMZ52P2,942255.0,1.14
63,VBLT,VASCULAR BIOGENICS LTD,M96883109,1476500.0,1.13
64,WKME,WALKME LTD,M97628107,125378.0,1.12
65,SSYS,STRATASYS LTD,M85548101,136900.0,1.12
66,AQUA,AQUARIUS ENGINES AM LTD,BN7JJ92,275214.0,1.11
67,CMMB,CHEMOMAB THERAPEUTICS LTD,16385C104,191274.0,1.1
68,FVRR,FIVERR INTERNATIONAL LTD,M4R82T106,17875.0,1.09
69,ENTX,ENTERA BIO LTD,M40527109,531569.0,1.08
70,FTAL,FATTAL HOLDINGS 1998 LTD,BG1YKN5,39455.0,1.05
71,MDWD,MEDIWOUND LTD,M68830104,810453.0,1.02
72,WIX,WIX.COM LTD,M98068105,13109.0,1.01
73,CGEN,COMPUGEN LTD,M25722105,377339.0,0.89
74,INCR,INTERCURE LTD,B23SD94,304800.15,0.66
75,,DREYFUS GOVT CASH MAN INS,X9USDDGCM,1794950.11,0.64
76,ROBO,ROBOGROUP T.E.K LTD,6302722,903675.0,0.26
77,RDHL,REDHILL BIOPHARMA LTD-SP ADR,757468103,20266.0,0.05
