,ticker,company,cusip,current shares,current weight(%)
0,TSLA,TESLA INC,88160R101,466453.0,11.79
1,TRMB,TRIMBLE INC,896239100,2230658.0,7.1
2,KTOS,KRATOS DEFENSE & SECURITY,50077B207,7222422.0,6.48
3,U,UNITY SOFTWARE INC,91332U101,1289579.0,5.59
4,PATH,UIPATH INC - CLASS A,90364P105,2375702.0,5.47
5,IRDM,IRIDIUM COMMUNICATIONS INC,46269C102,3564202.0,5.42
6,GOOG,ALPHABET INC-CL C,02079K107,51227.0,5.04
7,LMT,LOCKHEED MARTIN CORP,539830109,264201.0,3.43
8,DDD,3D SYSTEMS CORP,88554D205,2597743.0,3.14
9,JD,JD.COM INC-ADR,47215P106,1168570.0,2.97
10,DE,DEERE & CO,244199105,207680.0,2.86
11,BIDU,BAIDU INC - SPON ADR,056752108,438194.0,2.58
12,TER,TERADYNE INC,880770102,568255.0,2.46
13,KMTUY,KOMATSU LTD -SPONS ADR,500458401,2653180.0,2.41
14,MGA,MAGNA INTERNATIONAL INC,559222401,747989.0,2.32
15,NXPI,NXP SEMICONDUCTORS NV,N6596X109,275092.0,2.15
16,TSP,TUSIMPLE HOLDINGS INC - A,90089L108,1765851.0,2.06
17,CAT,CATERPILLAR INC,149123101,230825.0,1.83
18,NIU,NIU TECHNOLOGIES-SPONS ADR,65481N100,2161977.0,1.8
19,AVAV,AEROVIRONMENT INC,008073108,456342.0,1.71
20,NNDM,NANO DIMENSION LTD - ADR,63008G203,7257215.0,1.65
21,MKFG,MARKFORGED HOLDING CORP,57064N102,3895972.0,1.4
22,TDY,TELEDYNE TECHNOLOGIES INC,879360105,85828.0,1.4
23,ISRG,INTUITIVE SURGICAL INC,46120E602,38761.0,1.38
24,SNPS,SYNOPSYS INC,871607107,124920.0,1.29
25,TWOU,2U INC,90214J101,872235.0,1.22
26,MTLS,MATERIALISE NV-ADR,57667T100,1485079.0,1.19
27,ESLT,ELBIT SYSTEMS LTD,M3760D101,249479.0,1.18
28,ANSS,ANSYS INC,03662Q105,88759.0,1.15
29,VUZI,VUZIX CORP,92921W300,2319953.0,1.1
30,BYDDY,BYD CO LTD-UNSPONSORED ADR,05606L100,423731.0,1.05
31,BABA,ALIBABA GROUP HOLDING-SP ADR,01609W102,148244.0,1.03
32,BLDE,BLADE AIR MOBILITY INC,092667104,3820680.0,1.03
33,ACIC,ATLAS CREST INVESTMENT COR-A,049284102,2813860.0,1.0
34,NVDA,NVIDIA CORP,67066G104,141010.0,0.99
35,SPFR,JAWS SPITFIRE ACQUISITION-A,G50740102,2722613.0,0.97
36,SSYS,STRATASYS LTD,M85548101,1071836.0,0.88
37,PRLB,PROTO LABS INC,743713109,187858.0,0.55
38,,DREYFUS GOVT CASH MAN INS,X9USDDGCM,12869189.34,0.46
39,XONE,EXONE CO/THE,302104104,724197.0,0.45
40,ONVO ,ORGANOVO HOLDINGS INC,68620A203,143066.0,0.04
