,ticker,company,cusip,current shares,current weight(%)
0,TSLA,TESLA INC,88160R101,3318906.0,10.43
1,TDOC,TELADOC HEALTH INC,87918A105,8719788.0,5.59
2,ROKU,ROKU INC,77543R102,3332139.0,5.46
3,COIN,COINBASE GLOBAL INC -CLASS A,19260Q107,4215478.0,5.21
4,ZM,ZOOM VIDEO COMMUNICATIONS-A,98980L101,2866697.0,4.57
5,SQ,SQUARE INC - A,852234103,3777383.0,4.55
6,U,UNITY SOFTWARE INC,91332U101,8426255.0,4.54
7,SHOP,SHOPIFY INC - CLASS A,82509L107,643185.0,4.24
8,TWLO,TWILIO INC - A,90138F102,2257028.0,3.57
9,SPOT,SPOTIFY TECHNOLOGY SA,L8681T102,3446573.0,3.28
10,Z,ZILLOW GROUP INC - C,98954M200,6668203.0,2.94
11,NTLA,INTELLIA THERAPEUTICS INC,45826J105,4118574.0,2.92
12,CRSP,CRISPR THERAPEUTICS AG,H17182108,4876150.0,2.9
13,EXAS,EXACT SCIENCES CORP,30063P105,6285237.0,2.69
14,PATH,UIPATH INC - CLASS A,90364P105,8585678.0,2.46
15,TWTR,TWITTER INC,90184L102,7918696.0,2.3
16,BEAM,BEAM THERAPEUTICS INC,07373V105,4735958.0,2.27
17,DKNG,DRAFTKINGS INC - CL A,26142R104,9455120.0,2.19
18,PLTR,PALANTIR TECHNOLOGIES INC-A,69608A108,21941427.0,2.18
19,DOCU,DOCUSIGN INC,256163106,1578337.0,2.05
20,FATE,FATE THERAPEUTICS INC,31189P102,4794307.0,1.95
21,TXG,10X GENOMICS INC-CLASS A,88025U109,2281781.0,1.64
22,SE,SEA LTD-ADR,81141R100,1190400.0,1.57
23,IRDM,IRIDIUM COMMUNICATIONS INC,46269C102,8225998.0,1.56
24,NVTA,INVITAE CORP,46185L103,11638165.0,1.38
25,EDIT,EDITAS MEDICINE INC,28106W103,4271541.0,1.22
26,PACB,PACIFIC BIOSCIENCES OF CALIF,69404D108,8528773.0,1.13
27,HOOD,ROBINHOOD MARKETS INC - A,770700102,4859728.0,1.11
28,PD,PAGERDUTY INC,69553P100,5636884.0,1.02
29,TER,TERADYNE INC,880770102,1882485.0,1.01
30,TSP,TUSIMPLE HOLDINGS INC - A,90089L108,6150463.0,0.89
31,TWOU,2U INC,90214J101,5054094.0,0.88
32,TWST,TWIST BIOSCIENCE CORP,90184D100,1804821.0,0.84
33,IOVA,IOVANCE BIOTHERAPEUTICS INC,462260100,8146658.0,0.83
34,NTDOY,NINTENDO CO LTD-UNSPONS ADR,654445303,2992440.0,0.79
35,SKLZ,SKILLZ INC,83067L109,13594137.0,0.73
36,PRLB,PROTO LABS INC,743713109,1950744.0,0.71
37,TRMB,TRIMBLE INC,896239100,1664991.0,0.66
38,VCYT,VERACYTE INC,92337F107,3401186.0,0.65
39,BLI,BERKELEY LIGHTS INC,084310101,3612653.0,0.64
40,NSTG,NANOSTRING TECHNOLOGIES INC,63009R109,1857412.0,0.46
41,SSYS,STRATASYS LTD,M85548101,4062358.0,0.41
42,MTLS,MATERIALISE NV-ADR,57667T100,3618607.0,0.36
43,SRNG,SOARING EAGLE ACQU - CL A,G8354H126,7638447.0,0.34
44,CERS,CERUS CORP,157085101,11960059.0,0.32
45,CGEN,COMPUGEN LTD,M25722105,6292299.0,0.18
46,,DREYFUS GOVT CASH MAN INS,X9USDDGCM,40570463.87,0.18
47,MCRB,SERES THERAPEUTICS INC,81750R102,3153489.0,0.1
48,SGFY,SIGNIFY HEALTH INC -CLASS A,82671G100,807917.0,0.09
