,ticker,company,cusip,current shares,current weight(%)
0,TSLA,TESLA INC,88160R101,913753.0,10.1
1,SHOP,SHOPIFY INC - CLASS A,82509L107,192593.0,5.23
2,TWTR,TWITTER INC,90184L102,4359252.0,5.16
3,SQ,SQUARE INC - A,852234103,1118612.0,4.96
4,TDOC,TELADOC HEALTH INC,87918A105,1660626.0,4.32
5,TWLO,TWILIO INC - A,90138F102,618570.0,4.27
6,GBTC,GRAYSCALE BITCOIN TRUST BTC,389637109,9041612.0,4.17
7,COIN,COINBASE GLOBAL INC -CLASS A,19260Q107,1043552.0,4.02
8,SPOT,SPOTIFY TECHNOLOGY SA,L8681T102,876024.0,3.64
9,U,UNITY SOFTWARE INC,91332U101,2007099.0,3.56
10,ZM,ZOOM VIDEO COMMUNICATIONS-A,98980L101,578982.0,3.56
11,PTON,PELOTON INTERACTIVE INC-A,70614W100,1647640.0,3.36
12,ROKU,ROKU INC,77543R102,462540.0,3.31
13,TTD,TRADE DESK INC/THE -CLASS A,88339J105,2127566.0,2.69
14,DKNG,DRAFTKINGS INC - CL A,26142R104,2799414.0,2.35
15,SE,SEA LTD-ADR,81141R100,421483.0,2.11
16,Z,ZILLOW GROUP INC - C,98954M200,1082193.0,2.04
17,SKLZ,SKILLZ INC,83067L109,7576954.0,1.89
18,PLTR,PALANTIR TECHNOLOGIES INC-A,69608A108,4663933.0,1.75
19,PATH,UIPATH INC - CLASS A,90364P105,1609661.0,1.71
20,MELI,MERCADOLIBRE INC,58733R102,61553.0,1.67
21,OKTA,OKTA INC,679295105,357019.0,1.52
22,JD,JD.COM INC-ADR,47215P106,1082762.0,1.4
23,PDD,PINDUODUO INC-ADR,722304102,771178.0,1.38
24,RBLX,ROBLOX CORP -CLASS A,771049103,944120.0,1.32
25,ETSY,ETSY INC,29786A106,344841.0,1.19
26,NET,CLOUDFLARE INC - CLASS A,18915M107,598739.0,1.16
27,PYPL,PAYPAL HOLDINGS INC,70450Y103,212165.0,1.1
28,ADYEY,ADYEN NV-UNSPON ADR,00783V104,1175480.0,1.08
29,DOCU,DOCUSIGN INC,256163106,201320.0,1.06
30,SPLK,SPLUNK INC,848637104,418937.0,1.01
31,TWOU,2U INC,90214J101,1286657.0,1.01
32,SNAP,SNAP INC - A,83304A106,932850.0,1.0
33,NFLX,NETFLIX INC,64110L106,113155.0,0.99
34,FTCH,FARFETCH LTD-CLASS A,30744W107,1201356.0,0.98
35,PD,PAGERDUTY INC,69553P100,1355169.0,0.96
36,LC,LENDINGCLUB CORP,52603A208,3244474.0,0.89
37,VUZI,VUZIX CORP,92921W300,3549143.0,0.89
38,NNDM,NANO DIMENSION LTD - ADR,63008G203,7555403.0,0.84
39,DIS,WALT DISNEY CO/THE,254687106,255364.0,0.76
40,VCYT,VERACYTE INC,92337F107,1138746.0,0.74
41,TCEHY,TENCENT HOLDINGS LTD-UNS ADR,88032Q109,624538.0,0.74
42,KVSB,KHOSLA VENTURES ACQUISITIO-A,482505104,3490355.0,0.63
43,BZ,KANZHUN LTD,48553T106,845141.0,0.5
44,CND,CONCORD ACQUISITION CORP -A,206071102,2848091.0,0.49
45,NTDOY,NINTENDO CO LTD-UNSPONS ADR,654445303,229571.0,0.27
46,,DREYFUS GOVT CASH MAN INS,X9USDDGCM,12682876.58,0.22
47,BEKE,KE HOLDINGS INC-ADR,482497104,31723.0,0.02
48,SNOW,SNOWFLAKE INC-CLASS A,833445109,98.0,0.0
49,OPEN,OPENDOOR TECHNOLOGIES INC,683712103,1774.0,0.0
