,ticker,company,cusip,current shares,current weight(%)
0,TSLA,TESLA INC,88160R101,843781.0,10.28
1,GBTC,GRAYSCALE BITCOIN TRUST BTC,389637109,8614253.0,6.11
2,TWTR,TWITTER INC,90184L102,4599891.0,5.15
3,COIN,COINBASE GLOBAL INC -CLASS A,19260Q107,1065001.0,4.91
4,TDOC,TELADOC HEALTH INC,87918A105,1951575.0,4.9
5,U,UNITY SOFTWARE INC,91332U101,2127492.0,4.68
6,SHOP,SHOPIFY INC - CLASS A,82509L107,170715.0,4.44
7,SQ,SQUARE INC - A,852234103,901766.0,4.25
8,TWLO,TWILIO INC - A,90138F102,619993.0,3.79
9,SPOT,SPOTIFY TECHNOLOGY SA,L8681T102,887893.0,3.45
10,ROKU,ROKU INC,77543R102,536498.0,3.37
11,ZM,ZOOM VIDEO COMMUNICATIONS-A,98980L101,551622.0,3.33
12,DKNG,DRAFTKINGS INC - CL A,26142R104,3349849.0,3.12
13,PTON,PELOTON INTERACTIVE INC-A,70614W100,1569769.0,3.04
14,PLTR,PALANTIR TECHNOLOGIES INC-A,69608A108,6061672.0,2.61
15,Z,ZILLOW GROUP INC - C,98954M200,1337820.0,2.3
16,PATH,UIPATH INC - CLASS A,90364P105,2032204.0,2.21
17,RBLX,ROBLOX CORP -CLASS A,771049103,1382877.0,2.05
18,SE,SEA LTD-ADR,81141R100,310264.0,1.72
19,ETSY,ETSY INC,29786A106,445487.0,1.59
20,LC,LENDINGCLUB CORP,52603A208,3009780.0,1.55
21,MELI,MERCADOLIBRE INC,58733R102,47252.0,1.51
22,OKTA,OKTA INC,679295105,340147.0,1.41
23,ADYEY,ADYEN NV-UNSPON ADR,00783V104,1119920.0,1.24
24,SKLZ,SKILLZ INC,83067L109,6452431.0,1.21
25,DIS,WALT DISNEY CO/THE,254687106,342080.0,1.07
26,NET,CLOUDFLARE INC - CLASS A,18915M107,497836.0,1.07
27,SNAP,SNAP INC - A,83304A106,811608.0,1.06
28,FTCH,FARFETCH LTD-CLASS A,30744W107,1510791.0,1.05
29,VUZI,VUZIX CORP,92921W300,4965143.0,1.04
30,SPLK,SPLUNK INC,848637104,399139.0,1.03
31,PYPL,PAYPAL HOLDINGS INC,70450Y103,202133.0,0.99
32,DOCU,DOCUSIGN INC,256163106,191810.0,0.98
33,TTD,TRADE DESK INC/THE -CLASS A,88339J105,700435.0,0.97
34,PD,PAGERDUTY INC,69553P100,1362022.0,0.94
35,VCYT,VERACYTE INC,92337F107,1144685.0,0.8
36,LPSN,LIVEPERSON INC,538146101,702126.0,0.77
37,TWOU,2U INC,90214J101,1193595.0,0.76
38,KVSB,KHOSLA VENTURES ACQUISITIO-A,482505104,4260504.0,0.76
39,NNDM,NANO DIMENSION LTD - ADR,63008G203,7198262.0,0.73
40,HOOD,ROBINHOOD MARKETS INC - A,770700102,925922.0,0.71
41,CND,CONCORD ACQUISITION CORP -A,206071102,2812887.0,0.51
42,GENI,GENIUS SPORTS LTD,G3934V109,1007215.0,0.31
43,,DREYFUS GOVT CASH MAN INS,X9USDDGCM,12934586.46,0.23
44,NFLX,NETFLIX INC,64110L106,192.0,0.0
45,NTDOY,NINTENDO CO LTD-UNSPONS ADR,654445303,1231.0,0.0
46,SNOW,SNOWFLAKE INC-CLASS A,833445109,98.0,0.0
