,ticker,company,cusip,current shares,current weight(%)
0,TSLA,TESLA INC,88160R101,458185.0,11.93
1,TRMB,TRIMBLE INC,896239100,2191114.0,7.6
2,KTOS,KRATOS DEFENSE & SECURITY,50077B207,7094392.0,5.97
3,U,UNITY SOFTWARE INC,91332U101,1266719.0,5.96
4,PATH,UIPATH INC - CLASS A,90364P105,2333584.0,5.43
5,IRDM,IRIDIUM COMMUNICATIONS INC,46269C102,3501020.0,5.37
6,GOOG,ALPHABET INC-CL C,02079K107,48293.0,5.12
7,LMT,LOCKHEED MARTIN CORP,539830109,259512.0,3.55
8,JD,JD.COM INC-ADR,47215P106,1147849.0,2.8
9,DE,DEERE & CO,244199105,203996.0,2.74
10,DDD,3D SYSTEMS CORP,88554D205,2473075.0,2.64
11,KMTUY,KOMATSU LTD -SPONS ADR,500458401,2775824.0,2.55
12,TSP,TUSIMPLE HOLDINGS INC - A,90089L108,1912983.0,2.49
13,TER,TERADYNE INC,880770102,558176.0,2.43
14,MGA,MAGNA INTERNATIONAL INC,559222401,734729.0,2.18
15,AVAV,AEROVIRONMENT INC,008073108,556120.0,2.12
16,NXPI,NXP SEMICONDUCTORS NV,N6596X109,258177.0,2.03
17,NIU,NIU TECHNOLOGIES-SPONS ADR,65481N100,2123649.0,2.03
18,CAT,CATERPILLAR INC,149123101,226733.0,1.78
19,MKFG,MARKFORGED HOLDING CORP,57064N102,5205432.0,1.59
20,NNDM,NANO DIMENSION LTD - ADR,63008G203,7128563.0,1.54
21,ISRG,INTUITIVE SURGICAL INC,46120E602,38075.0,1.52
22,SNPS,SYNOPSYS INC,871607107,122701.0,1.49
23,TDY,TELEDYNE TECHNOLOGIES INC,879360105,84304.0,1.45
24,ESLT,ELBIT SYSTEMS LTD,M3760D101,245052.0,1.36
25,BIDU,BAIDU INC - SPON ADR,056752108,244473.0,1.29
26,TWOU,2U INC,90214J101,856768.0,1.16
27,MTLS,MATERIALISE NV-ADR,57667T100,1458750.0,1.13
28,NVDA,NVIDIA CORP,67066G104,138503.0,1.1
29,VUZI,VUZIX CORP,92921W300,2404226.0,1.08
30,BLDE,BLADE AIR MOBILITY INC,092667104,3899726.0,1.08
31,ANSS,ANSYS INC,03662Q105,76406.0,1.06
32,ACIC,ATLAS CREST INVESTMENT COR-A,049284102,2763976.0,1.05
33,SPFR,JAWS SPITFIRE ACQUISITION-A,G50740102,2718053.0,1.03
34,BYDDY,BYD CO LTD-UNSPONSORED ADR,05606L100,360715.0,0.9
35,BABA,ALIBABA GROUP HOLDING-SP ADR,01609W102,145611.0,0.88
36,SSYS,STRATASYS LTD,M85548101,1052829.0,0.82
37,PLTR,PALANTIR TECHNOLOGIES INC-A,69608A108,844453.0,0.78
38,PRLB,PROTO LABS INC,743713109,184523.0,0.5
39,,DREYFUS GOVT CASH MAN INS,X9USDDGCM,6200690.39,0.24
40,XONE,EXONE CO/THE,302104104,232194.0,0.2
41,ONVO ,ORGANOVO HOLDINGS INC,68620A203,140523.0,0.04
