,ticker,company,cusip,current shares,current weight(%)
0,DDD,3D SYSTEMS CORP,88554D205,1202020.0,6.51
1,STMN,STRAUMANN HOLDING AG-REG,7156832,16860.0,5.88
2,DSY FP,DASSAULT SYSTEMES SE,BM8H5Y5,520326.0,5.3
3,MSFT,MICROSOFT CORP,594918104,91791.0,5.12
4,ADSK,AUTODESK INC,052769106,79704.0,4.66
5,TRMB,TRIMBLE INC,896239100,290297.0,4.66
6,PTC,PTC INC,69370C100,161434.0,4.53
7,AM3D,SLM SOLUTIONS GROUP AG,BMHTHK2,1105394.0,4.46
8,ANSS,ANSYS INC,03662Q105,63599.0,4.45
9,ALTR,ALTAIR ENGINEERING INC - A,021369103,333443.0,4.39
10,XONE,EXONE CO/THE,302104104,1265399.0,4.22
11,HPQ,HP INC,40434L105,751306.0,4.19
12,ALMDG,MGI DIGITAL GRAPHIC TECHNOLO,B18FJV7,396148.0,3.85
13,RSW,RENISHAW PLC,0732358,284816.0,3.84
14,DM,DESKTOP METAL INC-A,25058X105,1828031.0,3.4
15,SSYS,STRATASYS LTD,M85548101,655365.0,2.69
16,PRLB,PROTO LABS INC,743713109,117987.0,1.98
17,MTLS,MATERIALISE NV-ADR,57667T100,435241.0,1.81
18,HEXAB S,HEXAGON AB-B SHS,BNZFHC1,487187.0,1.49
19,ALGN,ALIGN TECHNOLOGY INC,016255101,11457.0,1.41
20,AME,AMETEK INC,031100100,52204.0,1.41
21,FARO,FARO TECHNOLOGIES INC,311642102,83171.0,1.22
22,ARNC,ARCONIC CORP,03966V107,175505.0,1.16
23,UPS,UNITED PARCEL SERVICE-CL B,911312106,26837.0,1.13
24,LECO,LINCOLN ELECTRIC HOLDINGS,533900106,39166.0,1.05
25,ML,MICHELIN (CGDE),4588364,32581.0,1.04
26,KALU,KAISER ALUMINUM CORP,483007704,42315.0,0.98
27,SYK,STRYKER CORP,863667101,18782.0,0.96
28,BDT,BERTRANDT AG,5130861,73164.0,0.96
29,MDT UN,MEDTRONIC PLC,G5960L103,38297.0,0.95
30,AJRD,AEROJET ROCKETDYNE HOLDINGS,007800105,99647.0,0.95
31,OERL,OC OERLIKON CORP AG-REG,4612757,415351.0,0.92
32,GE,GENERAL ELECTRIC CO,369604103,355508.0,0.9
33,NUVA,NUVASIVE INC,670704105,69880.0,0.89
34,SIE,SIEMENS AG-REG,5727973,28762.0,0.88
35,MOG/A,MOOG INC-CLASS A,615394202,55957.0,0.88
36,UCTT,ULTRA CLEAN HOLDINGS INC,90385V107,87948.0,0.84
37,CLNKB,CELLINK AB - B,BKMFJ94,43594.0,0.44
38,XTC,EXCO TECHNOLOGIES LTD,2325392,249700.0,0.43
39,CFMS,CONFORMIS INC,20717E101,1971376.0,0.41
40,NNDM,NANO DIMENSION LTD - ADR,63008G203,194043.0,0.25
41,SGL,SGL CARBON SE,4818351,87100.0,0.19
42,XMTR,XOMETRY INC-A,98423F109,14277.0,0.18
43,DSM,KONINKLIJKE DSM NV,B0HZL93,3697.0,0.14
44,MMM,3M CO,88579Y101,3243.0,0.13
45,DD,DUPONT DE NEMOURS INC,26614N102,8509.0,0.13
46,3402,TORAY INDUSTRIES INC,6897143,105508.0,0.13
47,EMN,EASTMAN CHEMICAL CO,277432100,5744.0,0.13
48,AKE,ARKEMA,B0Z5YZ2,5241.0,0.13
49,HXL,HEXCEL CORP,428291108,11703.0,0.13
50,KODK,EASTMAN KODAK CO,277461406,90339.0,0.13
51,VOE,VOESTALPINE AG,4943402,14896.0,0.12
52,ATI,ALLEGHENY TECHNOLOGIES INC,01741R102,29590.0,0.12
53,CRS,CARPENTER TECHNOLOGY,144285103,15716.0,0.12
54,EVK,EVONIK INDUSTRIES AG,B5ZQ9D3,18049.0,0.12
55,XRX UN,XEROX HOLDINGS CORP,98421M106,26518.0,0.12
56,SAND,SANDVIK AB,B1VQ252,23352.0,0.12
57,HEN3,HENKEL AG & CO KGAA VORZUG,5076705,5637.0,0.11
58,PYR,PYROGENESIS CANADA INC,B43JTF9,125121.0,0.11
59,,DREYFUS GOVT CASH MAN INS,X9USDDGCM,401649.63,0.08
60,VNP,5N PLUS INC,B2B3VZ3,101400.0,0.04
61,,GREAT BRITISH POUND,GBP,0.24,0.0
