,ticker,company,cusip,current shares,current weight(%)
41,PTNR,PARTNER COMMUNICATIONS CO,6374420,891236.0,1.35
42,CEL,CELLCOM ISRAEL LTD,B23WQK8,1001993.0,1.34
43,KMDA,KAMADA LTD,B0L2CR5,686122.0,1.33
44,PRTC,PRIORTECH LTD,6677776,145838.0,1.33
45,ECP,ELECTRA CONSUMER PRODUCTS 19,B536CY7,71916.0,1.33
46,FROG,JFROG LTD,M6191J100,85891.0,1.32
47,HLAN,HILAN LTD,6267230,72721.0,1.32
48,SPNS,SAPIENS INTERNATIONAL CORP,G7T16G103,148557.0,1.32
49,NNOX,NANO-X IMAGING LTD,M70700105,130970.0,1.31
50,ENLV,ENLIVEX THERAPEUTICS LTD,M4130Y106,485071.0,1.3
51,PLTK,PLAYTIKA HOLDING CORP,72815L107,164764.0,1.29
52,BLRX ,BIOLINERX LTD-SPONS ADR,09071M205,1137910.0,1.29
53,TUFN,TUFIN SOFTWARE TECHNOLOGIES,M8893U102,364785.0,1.29
54,NNDM,NANO DIMENSION LTD - ADR,63008G203,573849.0,1.28
55,CLGN UQ,COLLPLANT BIOTECHNOLOGIES LT,M2R51X116,202679.0,1.27
56,ICCM,ICECURE MEDICAL LTD,B67PC92,2654959.0,1.26
57,CHEK,CHECK CAP LTD,M2361E203,3232331.0,1.25
58,ABRA,ABRA INFORMATION TECHNOLOGIE,B2NB586,2681356.0,1.23
59,INVZ UR,INNOVIZ TECHNOLOGIES LTD,M5R635108,373830.0,1.22
60,WKME,WALKME LTD,M97628107,125378.0,1.22
61,AUGN,AUGWIND ENERGY TECH STORAGE,B290CJ7,194091.0,1.22
62,FTAL,FATTAL HOLDINGS 1998 LTD,BG1YKN5,39455.0,1.22
63,GMDA,GAMIDA CELL LTD,M47364100,660833.0,1.2
64,EVGN,EVOGENE LTD,B289530,1168333.0,1.2
65,AQUA,AQUARIUS ENGINES AM LTD,BN7JJ92,275214.0,1.17
66,VBLT,VASCULAR BIOGENICS LTD,M96883109,1476500.0,1.13
67,PSTI,PLURISTEM THERAPEUTICS INC,72940R300,980500.0,1.13
68,CMMB,CHEMOMAB THERAPEUTICS LTD,16385C104,191274.0,1.12
69,MDWD,MEDIWOUND LTD,M68830104,810453.0,1.08
70,PNRG,PHINERGY LTD,BMZ52P2,857161.0,1.03
71,ENTX,ENTERA BIO LTD,M40527109,531569.0,0.96
72,SSYS,STRATASYS LTD,M85548101,136900.0,0.95
73,CGEN,COMPUGEN LTD,M25722105,377339.0,0.9
74,,DREYFUS GOVT CASH MAN INS,X9USDDGCM,2101651.63,0.74
75,INCR,INTERCURE LTD,B23SD94,304800.15,0.71
76,ROBO,ROBOGROUP T.E.K LTD,6302722,1198258.0,0.39
77,RDHL,REDHILL BIOPHARMA LTD-SP ADR,757468103,20266.0,0.05
