,ticker,company,cusip,current shares,current weight(%)
0,TSLA,TESLA INC,88160R101,455429.0,11.72
1,TRMB,TRIMBLE INC,896239100,2177933.0,7.54
2,KTOS,KRATOS DEFENSE & SECURITY,50077B207,7451553.0,6.61
3,U,UNITY SOFTWARE INC,91332U101,1259099.0,5.55
4,PATH,UIPATH INC - CLASS A,90364P105,2319545.0,5.43
5,IRDM,IRIDIUM COMMUNICATIONS INC,46269C102,3479959.0,5.01
6,GOOG,ALPHABET INC-CL C,02079K107,38583.0,4.02
7,JD,JD.COM INC-ADR,47215P106,1305087.0,3.69
8,LMT,LOCKHEED MARTIN CORP,539830109,276942.0,3.68
9,TSP,TUSIMPLE HOLDINGS INC - A,90089L108,1901475.0,3.35
10,DDD,3D SYSTEMS CORP,88554D205,2687399.0,2.83
11,DE,DEERE & CO,244199105,202768.0,2.83
12,KMTUY,KOMATSU LTD -SPONS ADR,500458401,2898582.0,2.53
13,TER,TERADYNE INC,880770102,554816.0,2.39
14,AVAV,AEROVIRONMENT INC,008073108,574428.0,2.13
15,MGA,MAGNA INTERNATIONAL INC,559222401,730309.0,2.1
16,NXPI,NXP SEMICONDUCTORS NV,N6596X109,256623.0,2.09
17,NIU,NIU TECHNOLOGIES-SPONS ADR,65481N100,2110873.0,2.02
18,MKFG,MARKFORGED HOLDING CORP,57064N102,5817900.0,1.77
19,CAT,CATERPILLAR INC,149123101,225369.0,1.75
20,NNDM,NANO DIMENSION LTD - ADR,63008G203,7085680.0,1.53
21,SNPS,SYNOPSYS INC,871607107,121961.0,1.46
22,ISRG,INTUITIVE SURGICAL INC,46120E602,37846.0,1.45
23,BIDU,BAIDU INC - SPON ADR,056752108,243001.0,1.38
24,ESLT,ELBIT SYSTEMS LTD,M3760D101,243576.0,1.3
25,TDY,TELEDYNE TECHNOLOGIES INC,879360105,75230.0,1.25
26,BLDE,BLADE AIR MOBILITY INC,092667104,3878555.0,1.19
27,ACIC,ATLAS CREST INVESTMENT COR-A,049284102,3207347.0,1.18
28,TWOU,2U INC,90214J101,851612.0,1.11
29,NVDA,NVIDIA CORP,67066G104,137667.0,1.11
30,MTLS,MATERIALISE NV-ADR,57667T100,1449974.0,1.11
31,VUZI,VUZIX CORP,92921W300,2389762.0,1.07
32,PLTR,PALANTIR TECHNOLOGIES INC-A,69608A108,1101667.0,1.01
33,ANSS,ANSYS INC,03662Q105,75946.0,1.01
34,SPFR,JAWS SPITFIRE ACQUISITION-A,G50740102,2729257.0,1.0
35,BYDDY,BYD CO LTD-UNSPONSORED ADR,05606L100,358543.0,0.86
36,SSYS,STRATASYS LTD,M85548101,1046493.0,0.78
37,,DREYFUS GOVT CASH MAN INS,X9USDDGCM,13638550.42,0.5
38,PRLB,PROTO LABS INC,743713109,183411.0,0.47
39,BABA,ALIBABA GROUP HOLDING-SP ADR,01609W102,30459.0,0.18
40,ONVO ,ORGANOVO HOLDINGS INC,68620A203,139675.0,0.04
41,XONE,EXONE CO/THE,302104104,1288.0,0.0
