,ticker,company,cusip,current shares,current weight(%)
0,TSLA,TESLA INC,88160R101,900108.0,10.26
1,TWTR,TWITTER INC,90184L102,4756027.0,5.63
2,TDOC,TELADOC HEALTH INC,87918A105,2017823.0,5.3
3,GBTC,GRAYSCALE BITCOIN TRUST BTC,389637109,8906652.0,5.12
4,SHOP,SHOPIFY INC - CLASS A,82509L107,189725.0,4.87
5,SQ,SQUARE INC - A,852234103,1101920.0,4.73
6,COIN,COINBASE GLOBAL INC -CLASS A,19260Q107,1101147.0,4.37
7,U,UNITY SOFTWARE INC,91332U101,2199721.0,4.12
8,TWLO,TWILIO INC - A,90138F102,609342.0,4.02
9,ZM,ZOOM VIDEO COMMUNICATIONS-A,98980L101,570342.0,3.7
10,SPOT,SPOTIFY TECHNOLOGY SA,L8681T102,918030.0,3.48
11,ROKU,ROKU INC,77543R102,455640.0,3.45
12,PTON,PELOTON INTERACTIVE INC-A,70614W100,1623051.0,3.23
13,DKNG,DRAFTKINGS INC - CL A,26142R104,3247733.0,2.72
14,TTD,TRADE DESK INC/THE -CLASS A,88339J105,1716096.0,2.43
15,Z,ZILLOW GROUP INC - C,98954M200,1233792.0,2.24
16,SE,SEA LTD-ADR,81141R100,415195.0,1.99
17,PATH,UIPATH INC - CLASS A,90364P105,1789048.0,1.9
18,PLTR,PALANTIR TECHNOLOGIES INC-A,69608A108,4594317.0,1.71
19,MELI,MERCADOLIBRE INC,58733R102,60628.0,1.67
20,RBLX,ROBLOX CORP -CLASS A,771049103,1260369.0,1.63
21,SKLZ,SKILLZ INC,83067L109,6759301.0,1.58
22,OKTA,OKTA INC,679295105,351691.0,1.47
23,ETSY,ETSY INC,29786A106,399241.0,1.34
24,LC,LENDINGCLUB CORP,52603A208,3147643.0,1.27
25,ADYEY,ADYEN NV-UNSPON ADR,00783V104,1157935.0,1.09
26,SNAP,SNAP INC - A,83304A106,839161.0,1.06
27,DIS,WALT DISNEY CO/THE,254687106,353702.0,1.06
28,NET,CLOUDFLARE INC - CLASS A,18915M107,514736.0,1.04
29,FTCH,FARFETCH LTD-CLASS A,30744W107,1183427.0,1.0
30,PYPL,PAYPAL HOLDINGS INC,70450Y103,208997.0,1.0
31,DOCU,DOCUSIGN INC,256163106,198320.0,1.0
32,SPLK,SPLUNK INC,848637104,412685.0,0.99
33,VUZI,VUZIX CORP,92921W300,3936549.0,0.99
34,TWOU,2U INC,90214J101,1248262.0,0.97
35,PD,PAGERDUTY INC,69553P100,1334936.0,0.92
36,NNDM,NANO DIMENSION LTD - ADR,63008G203,7442620.0,0.81
37,,DREYFUS GOVT CASH MAN INS,X9USDDGCM,46245534.48,0.78
38,NFLX,NETFLIX INC,64110L106,89498.0,0.77
39,VCYT,VERACYTE INC,92337F107,1121741.0,0.74
40,KVSB,KHOSLA VENTURES ACQUISITIO-A,482505104,3991355.0,0.71
41,CND,CONCORD ACQUISITION CORP -A,206071102,2805572.0,0.48
42,HOOD,ROBINHOOD MARKETS INC - A,770700102,602382.0,0.35
43,JD,JD.COM INC-ADR,47215P106,2311.0,0.0
44,NTDOY,NINTENDO CO LTD-UNSPONS ADR,654445303,1283.0,0.0
45,OPEN,OPENDOOR TECHNOLOGIES INC,683712103,35.0,0.0
46,SNOW,SNOWFLAKE INC-CLASS A,833445109,98.0,0.0
47,TCEHY,TENCENT HOLDINGS LTD-UNS ADR,88032Q109,2457.0,0.0
48,BZ,KANZHUN LTD,48553T106,2271.0,0.0
49,PDD,PINDUODUO INC-ADR,722304102,606.0,0.0
