,ticker,company,cusip,current shares,current weight(%)
0,SQ,SQUARE INC - A,852234103,1606427.0,10.95
1,SHOP,SHOPIFY INC - CLASS A,82509L107,163172.0,6.64
2,Z,ZILLOW GROUP INC - C,98954M200,1707808.0,4.92
3,PYPL,PAYPAL HOLDINGS INC,70450Y103,626277.0,4.73
4,SE,SEA LTD-ADR,81141R100,586650.0,4.46
5,COIN,COINBASE GLOBAL INC -CLASS A,19260Q107,686296.0,4.32
6,MELI,MERCADOLIBRE INC,58733R102,95134.0,4.17
7,ADYEN,ADYEN NV,BZ1HM42,50983.0,3.81
8,TWLO,TWILIO INC - A,90138F102,359506.0,3.76
9,PINS,PINTEREST INC- CLASS A,72352L106,1601154.0,3.08
10,OPEN,OPENDOOR TECHNOLOGIES INC,683712103,6972017.0,2.79
11,DOCU,DOCUSIGN INC,256163106,342131.0,2.75
12,FB,FACEBOOK INC-CLASS A,30303M102,279850.0,2.68
13,PATH,UIPATH INC - CLASS A,90364P105,1489352.0,2.51
14,TDOC,TELADOC HEALTH INC,87918A105,592980.0,2.47
15,ICE,INTERCONTINENTAL EXCHANGE IN,45866F104,682956.0,2.2
16,6060,ZHONGAN ONLINE P&C INSURAN-H,BYZQ099,13424563.0,1.99
17,4689,Z HOLDINGS CORP,6084848,14532206.0,1.98
18,INTU,INTUIT INC,461202103,140444.0,1.97
19,JD,JD.COM INC-ADR,47215P106,1019190.0,1.96
20,SI,SILVERGATE CAPITAL CORP-CL A,82837P408,677807.0,1.93
21,SNAP,SNAP INC - A,83304A106,941169.0,1.88
22,TCS LI,TCS GROUP HOLDING-GDR REG S,87238U203,813945.0,1.87
23,STNE,STONECO LTD-A,G85158106,1048316.0,1.65
24,LC,LENDINGCLUB CORP,52603A208,2426362.0,1.56
25,DKNG,DRAFTKINGS INC - CL A,26142R104,1073083.0,1.43
26,TCEHY,TENCENT HOLDINGS LTD-UNS ADR,88032Q109,859663.0,1.42
27,FTCH,FARFETCH LTD-CLASS A,30744W107,952138.0,1.28
28,WDAY,WORKDAY INC-CLASS A,98138H101,193762.0,1.22
29,BILL,BILL.COM HOLDINGS INC,090043100,215891.0,1.19
30,AMZN,AMAZON.COM INC,023135106,12170.0,1.17
31,3690,MEITUAN-CLASS B,BGJW376,1402119.0,1.1
32,9923,YEAHKA LTD,BL58D39,8332000.0,1.08
33,DSY,DISCOVERY LTD,6177878,4969675.0,1.08
34,PDD,PINDUODUO INC-ADR,722304102,429963.0,1.06
35,1833,PING AN HEALTHCARE AND TECHN,BDRYVB3,3547600.0,0.91
36,4477,BASE INC,BKRQ8Q2,2550800.0,0.8
37,BABA,ALIBABA GROUP HOLDING-SP ADR,01609W102,148982.0,0.79
38,KSPI,JSC KASPI.KZ GDR-REG S,BMXZ8G7,224091.0,0.69
39,GOOG,ALPHABET INC-CL C,02079K107,7241.0,0.53
40,HDB,HDFC BANK LTD-ADR,40415F101,252464.0,0.48
41,HOOD,ROBINHOOD MARKETS INC - A,770700102,383958.0,0.36
42,,DREYFUS GOVT CASH MAN INS,X9USDDGCM,8594341.12,0.23
43,SCHW,SCHWAB (CHARLES) CORP,808513105,17193.0,0.03
44,BEKE,KE HOLDINGS INC-ADR,482497104,300.0,0.0
45,,SOUTH AFRICAN RAND,ZAR,136.75,0.0
