,ticker,company,cusip,current shares,current weight(%)
0,TSLA,TESLA INC,88160R101,3560676.0,10.58
1,TDOC,TELADOC HEALTH INC,87918A105,8809084.0,6.03
2,ROKU,ROKU INC,77543R102,2979487.0,5.88
3,SQ,SQUARE INC - A,852234103,4399675.0,4.93
4,ZM,ZOOM VIDEO COMMUNICATIONS-A,98980L101,2896071.0,4.91
5,SHOP,SHOPIFY INC - CLASS A,82509L107,673397.0,4.51
6,COIN,COINBASE GLOBAL INC -CLASS A,19260Q107,4258642.0,4.41
7,U,UNITY SOFTWARE INC,91332U101,8512549.0,4.16
8,TWLO,TWILIO INC - A,90138F102,2280128.0,3.92
9,SPOT,SPOTIFY TECHNOLOGY SA,L8681T102,3481875.0,3.44
10,EXAS,EXACT SCIENCES CORP,30063P105,6280008.0,3.08
11,Z,ZILLOW GROUP INC - C,98954M200,6291934.0,2.98
12,TWTR,TWITTER INC,90184L102,8282703.0,2.56
13,CRSP,CRISPR THERAPEUTICS AG,H17182108,4871194.0,2.54
14,NTLA,INTELLIA THERAPEUTICS INC,45826J105,4147608.0,2.49
15,DOCU,DOCUSIGN INC,256163106,1796473.0,2.37
16,PATH,UIPATH INC - CLASS A,90364P105,8129593.0,2.25
17,PLTR,PALANTIR TECHNOLOGIES INC-A,69608A108,22166154.0,2.16
18,DKNG,DRAFTKINGS INC - CL A,26142R104,9551944.0,2.09
19,TXG,10X GENOMICS INC-CLASS A,88025U109,2406793.0,1.94
20,BEAM,BEAM THERAPEUTICS INC,07373V105,4585228.0,1.82
21,SE,SEA LTD-ADR,81141R100,1360798.0,1.7
22,FATE,FATE THERAPEUTICS INC,31189P102,4443260.0,1.68
23,IRDM,IRIDIUM COMMUNICATIONS INC,46269C102,8310263.0,1.52
24,NVTA,INVITAE CORP,46185L103,11896456.0,1.47
25,NTDOY,NINTENDO CO LTD-UNSPONS ADR,654445303,3635404.0,1.06
26,TER,TERADYNE INC,880770102,1901769.0,1.05
27,TWOU,2U INC,90214J101,5174569.0,1.04
28,PACB,PACIFIC BIOSCIENCES OF CALIF,69404D108,7407106.0,1.03
29,PD,PAGERDUTY INC,69553P100,5527976.0,1.0
30,TWST,TWIST BIOSCIENCE CORP,90184D100,1847849.0,0.97
31,IOVA,IOVANCE BIOTHERAPEUTICS INC,462260100,8722249.0,0.86
32,SKLZ,SKILLZ INC,83067L109,13733346.0,0.84
33,TSP,TUSIMPLE HOLDINGS INC - A,90089L108,4530010.0,0.8
34,EDIT,EDITAS MEDICINE INC,28106W103,4275366.0,0.79
35,BLI,BERKELEY LIGHTS INC,084310101,3468809.0,0.71
36,PRLB,PROTO LABS INC,743713109,1997263.0,0.68
37,TRMB,TRIMBLE INC,896239100,1682053.0,0.63
38,VCYT,VERACYTE INC,92337F107,3282357.0,0.56
39,HOOD,ROBINHOOD MARKETS INC - A,770700102,3623092.0,0.55
40,NSTG,NANOSTRING TECHNOLOGIES INC,63009R109,1876432.0,0.51
41,SSYS,STRATASYS LTD,M85548101,4159223.0,0.37
42,MTLS,MATERIALISE NV-ADR,57667T100,3704898.0,0.35
43,CERS,CERUS CORP,157085101,12245300.0,0.27
44,,DREYFUS GOVT CASH MAN INS,X9USDDGCM,45612875.59,0.2
45,CGEN,COMPUGEN LTD,M25722105,6442353.0,0.19
46,MCRB,SERES THERAPEUTICS INC,81750R102,4224796.0,0.13
47,BEKE,KE HOLDINGS INC-ADR,482497104,110.0,0.0
