,ticker,company,cusip,current shares,current weight(%)
0,TSLA,TESLA INC,88160R101,477477.0,11.59
1,TRMB,TRIMBLE INC,896239100,2283379.0,6.99
2,KTOS,KRATOS DEFENSE & SECURITY,50077B207,7103371.0,6.98
3,GOOG,ALPHABET INC-CL C,02079K107,52432.0,5.13
4,IRDM,IRIDIUM COMMUNICATIONS INC,46269C102,3317354.0,4.96
5,JD,JD.COM INC-ADR,47215P106,1788008.0,4.61
6,U,UNITY SOFTWARE INC,91332U101,1151618.0,4.59
7,PATH,UIPATH INC - CLASS A,90364P105,1673970.0,3.78
8,BIDU,BAIDU INC - SPON ADR,056752108,482916.0,2.89
9,LMT,LOCKHEED MARTIN CORP,539830109,212662.0,2.84
10,DE,DEERE & CO,244199105,212592.0,2.74
11,DDD,3D SYSTEMS CORP,88554D205,2659151.0,2.65
12,TER,TERADYNE INC,880770102,581690.0,2.62
13,KMTUY,KOMATSU LTD -SPONS ADR,500458401,2715892.0,2.55
14,MGA,MAGNA INTERNATIONAL INC,559222401,765669.0,2.3
15,NXPI,NXP SEMICONDUCTORS NV,N6596X109,281599.0,2.06
16,TSP,TUSIMPLE HOLDINGS INC - A,90089L108,1419476.0,2.04
17,NIU,NIU TECHNOLOGIES-SPONS ADR,65481N100,2213081.0,1.97
18,CAT,CATERPILLAR INC,149123101,236281.0,1.8
19,NNDM,NANO DIMENSION LTD - ADR,63008G203,7428753.0,1.71
20,TWOU,2U INC,90214J101,892854.0,1.47
21,TDY,TELEDYNE TECHNOLOGIES INC,879360105,87860.0,1.41
22,ISRG,INTUITIVE SURGICAL INC,46120E602,39682.0,1.4
23,AVAV,AEROVIRONMENT INC,008073108,370631.0,1.34
24,SNPS,SYNOPSYS INC,871607107,127875.0,1.31
25,NVDA,NVIDIA CORP,67066G104,180132.0,1.27
26,BYDDY,BYD CO LTD-UNSPONSORED ADR,05606L100,593296.0,1.25
27,ESLT,ELBIT SYSTEMS LTD,M3760D101,255378.0,1.23
28,,DREYFUS GOVT CASH MAN INS,X9USDDGCM,33952872.67,1.22
29,ANSS,ANSYS INC,03662Q105,90857.0,1.19
30,MTLS,MATERIALISE NV-ADR,57667T100,1520183.0,1.17
31,VUZI,VUZIX CORP,92921W300,2092618.0,1.12
32,BLDE,BLADE AIR MOBILITY INC,092667104,3910991.0,1.1
33,BABA,ALIBABA GROUP HOLDING-SP ADR,01609W102,151750.0,1.07
34,ACIC,ATLAS CREST INVESTMENT COR-A,049284102,2880372.0,1.02
35,SPFR,JAWS SPITFIRE ACQUISITION-A,G50740102,2660196.0,0.95
36,MKFG,MARKFORGED HOLDING CORP,57064N102,2559759.0,0.92
37,TCEHY,TENCENT HOLDINGS LTD-UNS ADR,88032Q109,362136.0,0.8
38,SSYS,STRATASYS LTD,M85548101,1097175.0,0.79
39,PRLB,PROTO LABS INC,743713109,192301.0,0.54
40,XONE,EXONE CO/THE,302104104,741317.0,0.44
41,PCAR,PACCAR INC,693718108,45097.0,0.13
42,ONVO ,ORGANOVO HOLDINGS INC,68620A203,146453.0,0.04
43,BZ,KANZHUN LTD,48553T106,2673.0,0.0
