,ticker,company,cusip,current shares,current weight(%)
0,TSLA,TESLA INC,88160R101,3256252.0,10.62
1,TDOC,TELADOC HEALTH INC,87918A105,8555254.0,5.6
2,ROKU,ROKU INC,77543R102,3269279.0,5.34
3,COIN,COINBASE GLOBAL INC -CLASS A,19260Q107,4135958.0,4.78
4,U,UNITY SOFTWARE INC,91332U101,8267285.0,4.61
5,ZM,ZOOM VIDEO COMMUNICATIONS-A,98980L101,2812587.0,4.54
6,SQ,SQUARE INC - A,852234103,3464172.0,4.26
7,SHOP,SHOPIFY INC - CLASS A,82509L107,588569.0,4.15
8,TWLO,TWILIO INC - A,90138F102,2214468.0,3.55
9,SPOT,SPOTIFY TECHNOLOGY SA,L8681T102,3381543.0,3.29
10,PLTR,PALANTIR TECHNOLOGIES INC-A,69608A108,25991816.0,3.11
11,NTLA,INTELLIA THERAPEUTICS INC,45826J105,4216781.0,3.04
12,Z,ZILLOW GROUP INC - C,98954M200,6542338.0,2.89
13,EXAS,EXACT SCIENCES CORP,30063P105,6521561.0,2.86
14,CRSP,CRISPR THERAPEUTICS AG,H17182108,4852423.0,2.74
15,PATH,UIPATH INC - CLASS A,90364P105,8423698.0,2.41
16,BEAM,BEAM THERAPEUTICS INC,07373V105,4794912.0,2.3
17,DKNG,DRAFTKINGS INC - CL A,26142R104,9276690.0,2.29
18,TWTR,TWITTER INC,90184L102,7521605.0,2.21
19,FATE,FATE THERAPEUTICS INC,31189P102,4801035.0,2.07
20,DOCU,DOCUSIGN INC,256163106,1389835.0,1.87
21,TXG,10X GENOMICS INC-CLASS A,88025U109,2172905.0,1.62
22,IRDM,IRIDIUM COMMUNICATIONS INC,46269C102,8070774.0,1.5
23,SE,SEA LTD-ADR,81141R100,988791.0,1.49
24,NVTA,INVITAE CORP,46185L103,12105933.0,1.45
25,EDIT,EDITAS MEDICINE INC,28106W103,4217736.0,1.2
26,HOOD,ROBINHOOD MARKETS INC - A,770700102,4768028.0,1.12
27,PACB,PACIFIC BIOSCIENCES OF CALIF,69404D108,8367843.0,1.06
28,TSP,TUSIMPLE HOLDINGS INC - A,90089L108,6967431.0,1.06
29,PD,PAGERDUTY INC,69553P100,5594855.0,1.03
30,TER,TERADYNE INC,880770102,1757791.0,0.95
31,TWOU,2U INC,90214J101,4939776.0,0.83
32,TWST,TWIST BIOSCIENCE CORP,90184D100,1763959.0,0.82
33,IOVA,IOVANCE BIOTHERAPEUTICS INC,462260100,7524028.0,0.75
34,BLI,BERKELEY LIGHTS INC,084310101,4276542.0,0.74
35,NTDOY,NINTENDO CO LTD-UNSPONS ADR,654445303,2497571.0,0.7
36,TRMB,TRIMBLE INC,896239100,1633561.0,0.69
37,SKLZ,SKILLZ INC,83067L109,13337628.0,0.67
38,PRLB,PROTO LABS INC,743713109,1825973.0,0.6
39,VCYT,VERACYTE INC,92337F107,3389658.0,0.59
40,NSTG,NANOSTRING TECHNOLOGIES INC,63009R109,1702665.0,0.41
41,SSYS,STRATASYS LTD,M85548101,3970466.0,0.38
42,SRNG,SOARING EAGLE ACQU - CL A,G8354H126,7822790.0,0.37
43,MTLS,MATERIALISE NV-ADR,57667T100,3536753.0,0.34
44,CERS,CERUS CORP,157085101,11689539.0,0.32
45,SGFY,SIGNIFY HEALTH INC -CLASS A,82671G100,2520679.0,0.3
46,,DREYFUS GOVT CASH MAN INS,X9USDDGCM,44436808.84,0.21
47,CGEN,COMPUGEN LTD,M25722105,6149967.0,0.17
48,MCRB,SERES THERAPEUTICS INC,81750R102,2404650.0,0.07
