,ticker,company,cusip,current shares,current weight(%)
0,TSLA,TESLA INC,88160R101,849291.0,10.56
1,GBTC,GRAYSCALE BITCOIN TRUST BTC,389637109,8670483.0,5.53
2,TWTR,TWITTER INC,90184L102,4629916.0,5.19
3,TDOC,TELADOC HEALTH INC,87918A105,1964315.0,4.9
4,COIN,COINBASE GLOBAL INC -CLASS A,19260Q107,1071951.0,4.73
5,SHOP,SHOPIFY INC - CLASS A,82509L107,171830.0,4.62
6,U,UNITY SOFTWARE INC,91332U101,2141382.0,4.56
7,SQ,SQUARE INC - A,852234103,943945.0,4.42
8,TWLO,TWILIO INC - A,90138F102,624038.0,3.82
9,ZM,ZOOM VIDEO COMMUNICATIONS-A,98980L101,555222.0,3.42
10,ROKU,ROKU INC,77543R102,540003.0,3.36
11,SPOT,SPOTIFY TECHNOLOGY SA,L8681T102,893688.0,3.31
12,DKNG,DRAFTKINGS INC - CL A,26142R104,3371714.0,3.17
13,PTON,PELOTON INTERACTIVE INC-A,70614W100,1580014.0,3.16
14,PLTR,PALANTIR TECHNOLOGIES INC-A,69608A108,6101242.0,2.78
15,Z,ZILLOW GROUP INC - C,98954M200,1346555.0,2.27
16,PATH,UIPATH INC - CLASS A,90364P105,2045469.0,2.24
17,RBLX,ROBLOX CORP -CLASS A,771049103,1391902.0,2.1
18,SE,SEA LTD-ADR,81141R100,312289.0,1.8
19,MELI,MERCADOLIBRE INC,58733R102,52777.0,1.7
20,ETSY,ETSY INC,29786A106,448397.0,1.54
21,LC,LENDINGCLUB CORP,52603A208,3029425.0,1.45
22,OKTA,OKTA INC,679295105,342367.0,1.41
23,SKLZ,SKILLZ INC,83067L109,6494551.0,1.24
24,ADYEY,ADYEN NV-UNSPON ADR,00783V104,1127230.0,1.14
25,DIS,WALT DISNEY CO/THE,254687106,344315.0,1.09
26,VUZI,VUZIX CORP,92921W300,4997553.0,1.07
27,SNAP,SNAP INC - A,83304A106,816908.0,1.06
28,NET,CLOUDFLARE INC - CLASS A,18915M107,501086.0,1.06
29,SPLK,SPLUNK INC,848637104,401744.0,1.03
30,DOCU,DOCUSIGN INC,256163106,193065.0,0.99
31,PYPL,PAYPAL HOLDINGS INC,70450Y103,203453.0,0.99
32,TTD,TRADE DESK INC/THE -CLASS A,88339J105,705010.0,0.98
33,PD,PAGERDUTY INC,69553P100,1370912.0,0.96
34,FTCH,FARFETCH LTD-CLASS A,30744W107,1152050.0,0.86
35,HOOD,ROBINHOOD MARKETS INC - A,770700102,931967.0,0.84
36,VCYT,VERACYTE INC,92337F107,1152160.0,0.77
37,KVSB,KHOSLA VENTURES ACQUISITIO-A,482505104,4244285.0,0.77
38,TWOU,2U INC,90214J101,1201385.0,0.77
39,LPSN,LIVEPERSON INC,538146101,705400.0,0.76
40,NNDM,NANO DIMENSION LTD - ADR,63008G203,7245252.0,0.74
41,CND,CONCORD ACQUISITION CORP -A,206071102,2831247.0,0.52
42,GENI,GENIUS SPORTS LTD,G3934V109,582339.0,0.18
43,,DREYFUS GOVT CASH MAN INS,X9USDDGCM,7906436.01,0.14
44,NFLX,NETFLIX INC,64110L106,192.0,0.0
45,NTDOY,NINTENDO CO LTD-UNSPONS ADR,654445303,1241.0,0.0
46,SNOW,SNOWFLAKE INC-CLASS A,833445109,98.0,0.0
