,ticker,company,cusip,current shares,current weight(%)
0,SQ,SQUARE INC - A,852234103,1529271.0,11.16
1,SHOP,SHOPIFY INC - CLASS A,82509L107,158840.0,6.65
2,SE,SEA LTD-ADR,81141R100,571108.0,5.11
3,Z,ZILLOW GROUP INC - C,98954M200,1893347.0,4.96
4,MELI,MERCADOLIBRE INC,58733R102,92626.0,4.64
5,PYPL,PAYPAL HOLDINGS INC,70450Y103,609709.0,4.61
6,COIN,COINBASE GLOBAL INC -CLASS A,19260Q107,668132.0,4.59
7,ADYEN,ADYEN NV,BZ1HM42,49635.0,3.9
8,TWLO,TWILIO INC - A,90138F102,375760.0,3.58
9,FB,FACEBOOK INC-CLASS A,30303M102,272440.0,2.72
10,PATH,UIPATH INC - CLASS A,90364P105,1590926.0,2.71
11,DOCU,DOCUSIGN INC,256163106,333083.0,2.67
12,PINS,PINTEREST INC- CLASS A,72352L106,1707813.0,2.6
13,OPEN,OPENDOOR TECHNOLOGIES INC,683712103,6268044.0,2.55
14,4689,Z HOLDINGS CORP,6084848,14148006.0,2.27
15,TDOC,TELADOC HEALTH INC,87918A105,577286.0,2.24
16,TCS LI,TCS GROUP HOLDING-GDR REG S,87238U203,792399.0,2.18
17,INTU,INTUIT INC,461202103,136720.0,2.05
18,STNE,STONECO LTD-A,G85158106,1371614.0,1.87
19,JD,JD.COM INC-ADR,47215P106,992210.0,1.83
20,DKNG,DRAFTKINGS INC - CL A,26142R104,1236175.0,1.81
21,SI,SILVERGATE CAPITAL CORP-CL A,82837P408,659871.0,1.8
22,LC,LENDINGCLUB CORP,52603A208,2362142.0,1.76
23,ICE,INTERCONTINENTAL EXCHANGE IN,45866F104,531364.0,1.72
24,6060,ZHONGAN ONLINE P&C INSURAN-H,BYZQ099,13067363.0,1.7
25,WDAY,WORKDAY INC-CLASS A,98138H101,188632.0,1.23
26,BILL,BILL.COM HOLDINGS INC,090043100,210172.0,1.21
27,DSY,DISCOVERY LTD,6177878,4838128.0,1.17
28,FTCH,FARFETCH LTD-CLASS A,30744W107,926937.0,1.08
29,3690,MEITUAN-CLASS B,BGJW376,1364119.0,1.07
30,AMZN,AMAZON.COM INC,023135106,11866.0,1.07
31,SNAP,SNAP INC - A,83304A106,524677.0,1.06
32,ETSY,ETSY INC,29786A106,198571.0,1.06
33,PDD,PINDUODUO INC-ADR,722304102,418563.0,0.95
34,HOOD,ROBINHOOD MARKETS INC - A,770700102,671462.0,0.94
35,9923,YEAHKA LTD,BL58D39,8111200.0,0.94
36,PLTR,PALANTIR TECHNOLOGIES INC-A,69608A108,1247186.0,0.89
37,TCEHY,TENCENT HOLDINGS LTD-UNS ADR,88032Q109,541126.0,0.87
38,,DREYFUS GOVT CASH MAN INS,X9USDDGCM,24711163.84,0.69
39,KSPI,JSC KASPI.KZ GDR-REG S,BMXZ8G7,218163.0,0.66
40,1833,PING AN HEALTHCARE AND TECHN,BDRYVB3,2490500.0,0.63
41,HDB,HDFC BANK LTD-ADR,40415F101,245776.0,0.52
42,4477,BASE INC,BKRQ8Q2,22900.0,0.01
43,BABA,ALIBABA GROUP HOLDING-SP ADR,01609W102,1961.0,0.01
44,GOOG,ALPHABET INC-CL C,02079K107,131.0,0.01
45,,SOUTH AFRICAN RAND,ZAR,136.75,0.0
