,ticker,company,cusip,current shares,current weight(%)
31,PRTC,PRIORTECH LTD,6677776,143101.0,1.39
32,TSEM,TOWER SEMICONDUCTOR LTD,M87915274,138868.0,1.39
33,AUDC,AUDIOCODES LTD,M15342104,115443.0,1.39
34,URGN UQ,UROGEN PHARMA LTD,M96088105,253853.0,1.38
35,NVMI,NOVA LTD,M7516K103,39204.0,1.38
36,ITRN,ITURAN LOCATION AND CONTROL,M6158M104,150298.0,1.38
37,ONE,ONE SOFTWARE TECHNOLOGIES LT,6987709,247581.0,1.37
38,CHKP,CHECK POINT SOFTWARE TECH,M22465104,29836.0,1.36
39,TARO,TARO PHARMACEUTICAL INDUS,M8737E108,53197.0,1.36
40,MLTM,MALAM - TEAM LTD,6875923,117919.0,1.35
41,BATM,BATM ADVANCED COMMUNICATIONS,B85PTW0,3185899.0,1.34
42,PERI,PERION NETWORK LTD,M78673114,204621.0,1.34
43,CEL,CELLCOM ISRAEL LTD,B23WQK8,983184.0,1.32
44,KMDA,KAMADA LTD,B0L2CR5,673242.0,1.32
45,AUGN,AUGWIND ENERGY TECH STORAGE,B290CJ7,190451.0,1.31
46,RADA,RADA ELECTRONIC INDS LTD,M81863124,307355.0,1.3
47,CLGN UQ,COLLPLANT BIOTECHNOLOGIES LT,M2R51X116,198878.0,1.3
48,PPBT,PURPLE BIOTECH LTD-ADR,74638P109,735173.0,1.26
49,SMWB,SIMILARWEB LTD,M84137104,161886.0,1.25
50,ABRA,ABRA INFORMATION TECHNOLOGIE,B2NB586,2631024.0,1.22
51,NNDM,NANO DIMENSION LTD - ADR,63008G203,563081.0,1.19
52,ICCM,ICECURE MEDICAL LTD,B67PC92,325639.87,1.18
53,ALLT,ALLOT LTD,M0854Q105,202493.0,1.18
54,GMDA,GAMIDA CELL LTD,M47364100,648429.0,1.17
55,BLRX ,BIOLINERX LTD-SPONS ADR,09071M205,1116551.0,1.15
56,EVGN,EVOGENE LTD,B289530,1146402.0,1.14
57,FROG,JFROG LTD,M6191J100,84281.0,1.13
58,NNOX,NANO-X IMAGING LTD,M70700105,128513.0,1.13
59,VBLT,VASCULAR BIOGENICS LTD,M96883109,1448785.0,1.12
60,WKME,WALKME LTD,M97628107,123026.0,1.11
61,CHEK,CHECK CAP LTD,M2361E203,3171653.0,1.11
62,AQUA,AQUARIUS ENGINES AM LTD,BN7JJ92,270048.0,1.1
63,FTAL,FATTAL HOLDINGS 1998 LTD,BG1YKN5,38720.0,1.09
64,PSTI,PLURISTEM THERAPEUTICS INC,72940R300,962097.0,1.08
65,FVRR,FIVERR INTERNATIONAL LTD,M4R82T106,17546.0,1.06
66,MDWD,MEDIWOUND LTD,M68830104,795242.0,1.03
67,PNRG,PHINERGY LTD,BMZ52P2,960184.0,1.02
68,SSYS,STRATASYS LTD,M85548101,134331.0,1.01
69,WIX,WIX.COM LTD,M98068105,12864.0,0.98
70,INVZ UR,INNOVIZ TECHNOLOGIES LTD,M5R635108,366816.0,0.94
71,ENTX,ENTERA BIO LTD,M40527109,521594.0,0.92
72,CMMB,CHEMOMAB THERAPEUTICS LTD,16385C104,187688.0,0.89
73,CGEN,COMPUGEN LTD,M25722105,370260.0,0.83
74,INCR,INTERCURE LTD,B23SD94,299081.15,0.67
75,,DREYFUS GOVT CASH MAN INS,X9USDDGCM,1676327.94,0.62
76,ROBO,ROBOGROUP T.E.K LTD,6302722,734176.0,0.2
77,RDHL,REDHILL BIOPHARMA LTD-SP ADR,757468103,19888.0,0.05
