,ticker,company,cusip,current shares,current weight(%)
0,TRMB,TRIMBLE INC,896239100,669298.0,10.35
1,PRNT,THE 3D PRINTING ETF,00214Q500,1073826.0,6.92
2,IRDM,IRIDIUM COMMUNICATIONS INC,46269C102,891966.0,6.03
3,LHX,L3HARRIS TECHNOLOGIES INC,502431109,147392.0,5.9
4,KTOS,KRATOS DEFENSE & SECURITY,50077B207,1498847.0,5.58
5,LMT,LOCKHEED MARTIN CORP,539830109,77911.0,4.8
6,U,UNITY SOFTWARE INC,91332U101,223081.0,4.52
7,HO,THALES SA,4162791,236955.0,4.06
8,6301,KOMATSU LTD,6496584,877688.0,3.71
9,GOOG,ALPHABET INC-CL C,02079K107,6933.0,3.3
10,DSY FP,DASSAULT SYSTEMES SE,BM8H5Y5,318447.0,3.09
11,AMZN,AMAZON.COM INC,023135106,5388.0,2.99
12,2618,JD LOGISTICS INC,BNMBPD9,4789823.0,2.85
13,AVAV,AEROVIRONMENT INC,008073108,168154.0,2.83
14,PATH,UIPATH INC - CLASS A,90364P105,267134.0,2.81
15,BA,BOEING CO/THE,097023105,72568.0,2.68
16,NFLX,NETFLIX INC,64110L106,26894.0,2.54
17,SPR,SPIRIT AEROSYSTEMS HOLD-CL A,848574109,339197.0,2.25
18,JOBY,JOBY AVIATION INC,G65163100,1166973.0,1.72
19,BLDE,BLADE AIR MOBILITY INC,092667104,1276772.0,1.72
20,TER,TERADYNE INC,880770102,85428.0,1.7
21,DE,DEERE & CO,244199105,26544.0,1.66
22,ESLT,ELBIT SYSTEMS LTD,M3760D101,62554.0,1.56
23,SNPS,SYNOPSYS INC,871607107,24042.0,1.32
24,PLTR,PALANTIR TECHNOLOGIES INC-A,69608A108,300307.0,1.26
25,SPFR,JAWS SPITFIRE ACQUISITION-A,G50740102,705282.0,1.22
26,HON,HONEYWELL INTERNATIONAL INC,438516106,30463.0,1.21
27,GRMN U,GARMIN LTD,B3Z5T14,39567.0,1.15
28,ANSS,ANSYS INC,03662Q105,17522.0,1.09
29,AIR,AIRBUS SE,4012250,46100.0,1.03
30,HEI,HEICO CORP,422806109,43890.0,0.97
31,NVDA,NVIDIA CORP,67066G104,27178.0,0.94
32,TDY,TELEDYNE TECHNOLOGIES INC,879360105,12008.0,0.93
33,3690,MEITUAN-CLASS B,BGJW376,203063.0,0.92
34,MKFG,MARKFORGED HOLDING CORP,57064N102,581139.0,0.86
35,ACIC,ATLAS CREST INVESTMENT COR-A,049284102,388478.0,0.67
36,BABA,ALIBABA GROUP HOLDING-SP ADR,01609W102,17363.0,0.48
37,,DREYFUS GOVT CASH MAN INS,X9USDDGCM,2247928.69,0.39
