,ticker,company,cusip,current shares,current weight(%)
0,TSLA,TESLA INC,88160R101,3563526.0,10.51
1,ROKU,ROKU INC,77543R102,3211459.0,5.97
2,TDOC,TELADOC HEALTH INC,87918A105,8503439.0,5.87
3,SQ,SQUARE INC - A,852234103,4580906.0,4.88
4,SHOP,SHOPIFY INC - CLASS A,82509L107,718108.0,4.82
5,ZM,ZOOM VIDEO COMMUNICATIONS-A,98980L101,2767868.0,4.47
6,COIN,COINBASE GLOBAL INC -CLASS A,19260Q107,4068029.0,4.09
7,TWLO,TWILIO INC - A,90138F102,2281885.0,3.95
8,U,UNITY SOFTWARE INC,91332U101,8083754.0,3.62
9,SPOT,SPOTIFY TECHNOLOGY SA,L8681T102,3282407.0,3.62
10,EXAS,EXACT SCIENCES CORP,30063P105,5944334.0,3.1
11,Z,ZILLOW GROUP INC - C,98954M200,6296967.0,3.01
12,CRSP,CRISPR THERAPEUTICS AG,H17182108,4875094.0,2.8
13,DOCU,DOCUSIGN INC,256163106,2093725.0,2.77
14,NTLA,INTELLIA THERAPEUTICS INC,45826J105,4284925.0,2.72
15,PLTR,PALANTIR TECHNOLOGIES INC-A,69608A108,22183860.0,2.18
16,TXG,10X GENOMICS INC-CLASS A,88025U109,2661557.0,2.09
17,PATH,UIPATH INC - CLASS A,90364P105,7398520.0,2.03
18,TWTR,TWITTER INC,90184L102,6488478.0,1.95
19,BEAM,BEAM THERAPEUTICS INC,07373V105,4544158.0,1.87
20,DKNG,DRAFTKINGS INC - CL A,26142R104,8633982.0,1.76
21,SE,SEA LTD-ADR,81141R100,1361887.0,1.7
22,NVTA,INVITAE CORP,46185L103,12290271.0,1.61
23,FATE,FATE THERAPEUTICS INC,31189P102,4035881.0,1.48
24,IRDM,IRIDIUM COMMUNICATIONS INC,46269C102,8316886.0,1.43
25,NTDOY,NINTENDO CO LTD-UNSPONS ADR,654445303,3736158.0,1.18
26,TWST,TWIST BIOSCIENCE CORP,90184D100,2094055.0,1.1
27,TWOU,2U INC,90214J101,5345855.0,1.06
28,TER,TERADYNE INC,880770102,1903252.0,1.04
29,SKLZ,SKILLZ INC,83067L109,15209078.0,1.03
30,IOVA,IOVANCE BIOTHERAPEUTICS INC,462260100,9642929.0,1.01
31,PD,PAGERDUTY INC,69553P100,5532397.0,0.98
32,TSP,TUSIMPLE HOLDINGS INC - A,90089L108,4533637.0,0.94
33,EDIT,EDITAS MEDICINE INC,28106W103,4416911.0,0.88
34,PACB,PACIFIC BIOSCIENCES OF CALIF,69404D108,6332179.0,0.79
35,PRLB,PROTO LABS INC,743713109,2063406.0,0.78
36,BLI,BERKELEY LIGHTS INC,084310101,3471587.0,0.71
37,TRMB,TRIMBLE INC,896239100,1683400.0,0.6
38,VCYT,VERACYTE INC,92337F107,3284985.0,0.55
39,NSTG,NANOSTRING TECHNOLOGIES INC,63009R109,1877935.0,0.5
40,MCRB,SERES THERAPEUTICS INC,81750R102,5334274.0,0.48
41,SSYS,STRATASYS LTD,M85548101,4296953.0,0.39
42,BEKE,KE HOLDINGS INC-ADR,482497104,2163589.0,0.37
43,MTLS,MATERIALISE NV-ADR,57667T100,3827556.0,0.35
44,CERS,CERUS CORP,157085101,12650680.0,0.28
45,,DREYFUS GOVT CASH MAN INS,X9USDDGCM,47297002.36,0.22
46,CGEN,COMPUGEN LTD,M25722105,6655625.0,0.2
47,PSTG,PURE STORAGE INC - CLASS A,74624M102,1816789.0,0.15
48,TCEHY,TENCENT HOLDINGS LTD-UNS ADR,88032Q109,252678.0,0.08
49,NVS,NOVARTIS AG-SPONSORED ADR,66987V109,52405.0,0.02
