,ticker,company,cusip,current shares,current weight(%)
0,TSLA,TESLA INC,88160R101,484367.0,11.33
1,JD,JD.COM INC-ADR,47215P106,2673100.0,7.18
2,KTOS,KRATOS DEFENSE & SECURITY,50077B207,7205885.0,6.64
3,TRMB,TRIMBLE INC,896239100,2316334.0,6.6
4,GOOG,ALPHABET INC-CL C,02079K107,53183.0,4.98
5,BIDU,BAIDU INC - SPON ADR,056752108,666016.0,4.26
6,IRDM,IRIDIUM COMMUNICATIONS INC,46269C102,3073099.0,4.18
7,PATH,UIPATH INC - CLASS A,90364P105,1559567.0,3.4
8,U,UNITY SOFTWARE INC,91332U101,915732.0,3.26
9,LMT,LOCKHEED MARTIN CORP,539830109,215732.0,2.91
10,DE,DEERE & CO,244199105,215662.0,2.62
11,TER,TERADYNE INC,880770102,590089.0,2.57
12,DDD,3D SYSTEMS CORP,88554D205,2697532.0,2.53
13,KMTUY,KOMATSU LTD -SPONS ADR,500458401,2755091.0,2.43
14,NIU,NIU TECHNOLOGIES-SPONS ADR,65481N100,2245023.0,2.24
15,NXPI,NXP SEMICONDUCTORS NV,N6596X109,300731.0,2.05
16,MGA,MAGNA INTERNATIONAL INC,559222401,627663.0,1.88
17,CAT,CATERPILLAR INC,149123101,239691.0,1.76
18,NNDM,NANO DIMENSION LTD - ADR,63008G203,7535967.0,1.75
19,BYDDY,BYD CO LTD-UNSPONSORED ADR,05606L100,843516.0,1.62
20,ISRG,INTUITIVE SURGICAL INC,46120E602,43390.0,1.46
21,TWOU,2U INC,90214J101,905744.0,1.42
22,TDY,TELEDYNE TECHNOLOGIES INC,879360105,89130.0,1.36
23,SNPS,SYNOPSYS INC,871607107,129724.0,1.29
24,AVAV,AEROVIRONMENT INC,008073108,375981.0,1.28
25,TSP,TUSIMPLE HOLDINGS INC - A,90089L108,755055.0,1.24
26,NVDA,NVIDIA CORP,67066G104,45683.0,1.24
27,BABA,ALIBABA GROUP HOLDING-SP ADR,01609W102,153940.0,1.16
28,ESLT,ELBIT SYSTEMS LTD,M3760D101,259067.0,1.16
29,ANSS,ANSYS INC,03662Q105,92169.0,1.15
30,MTLS,MATERIALISE NV-ADR,57667T100,1542124.0,1.13
31,VUZI,VUZIX CORP,92921W300,2122820.0,1.11
32,ACIC,ATLAS CREST INVESTMENT COR-A,049284102,2921944.0,1.05
33,SPFR,JAWS SPITFIRE ACQUISITION-A,G50740102,2698595.0,0.97
34,TCEHY,TENCENT HOLDINGS LTD-UNS ADR,88032Q109,367366.0,0.93
35,PCAR,PACCAR INC,693718108,295816.0,0.93
36,BLDE,BLADE AIR MOBILITY INC,092667104,3092738.0,0.81
37,SSYS,STRATASYS LTD,M85548101,1113015.0,0.8
38,MKFG,MARKFORGED HOLDING CORP,57064N102,2409248.0,0.78
39,RAVN,RAVEN INDUSTRIES INC,754212108,367499.0,0.76
40,PRLB,PROTO LABS INC,743713109,195080.0,0.58
41,BZ,KANZHUN LTD,48553T106,416981.0,0.53
42,XONE,EXONE CO/THE,302104104,752021.0,0.45
43,,DREYFUS GOVT CASH MAN INS,X9USDDGCM,4798802.98,0.17
44,ONVO ,ORGANOVO HOLDINGS INC,68620A203,148572.0,0.04
